basin,region,stream_order,mouth_reachid,n_reaches,mean_iso,median_iso,q1,q3,min_iso,max_iso,sd_iso
Yukon,upper,4,174,5,0.7082123648987999,0.708228326962,0.708200579154,0.708249160016,0.708109544736,0.708274213626,6.35311396606723e-05
Yukon,upper,3,156,1,0.708249160016,0.708249160016,0.708249160016,0.708249160016,0.708249160016,0.708249160016,0.0
Yukon,upper,3,158,1,0.712510303068,0.712510303068,0.712510303068,0.712510303068,0.712510303068,0.712510303068,0.0
Yukon,upper,4,164,3,0.7071137817793334,0.707262554018,0.7069330234094999,0.7073689262685,0.706603492801,0.707475298519,0.0004545450326786222
Yukon,upper,3,163,1,0.706603492801,0.706603492801,0.706603492801,0.706603492801,0.706603492801,0.706603492801,0.0
Yukon,upper,3,166,1,0.708274213626,0.708274213626,0.708274213626,0.708274213626,0.708274213626,0.708274213626,0.0
Yukon,upper,3,169,1,0.707475298519,0.707475298519,0.707475298519,0.707475298519,0.707475298519,0.707475298519,0.0
Yukon,upper,4,178,3,0.7123506702283334,0.712252792517,0.7122390301629999,0.712413371438,0.712225267809,0.712573950359,0.0001938553970115475
Yukon,upper,3,172,1,0.712573950359,0.712573950359,0.712573950359,0.712573950359,0.712573950359,0.712573950359,0.0
Yukon,upper,3,177,1,0.708875384008,0.708875384008,0.708875384008,0.708875384008,0.708875384008,0.708875384008,0.0
Yukon,upper,3,181,1,0.712225267809,0.712225267809,0.712225267809,0.712225267809,0.712225267809,0.712225267809,0.0
Yukon,upper,3,182,1,0.711801112242,0.711801112242,0.711801112242,0.711801112242,0.711801112242,0.711801112242,0.0
Yukon,upper,3,186,1,0.708228326962,0.708228326962,0.708228326962,0.708228326962,0.708228326962,0.708228326962,0.0
Yukon,upper,4,210,3,0.7082585333889999,0.708264736025,0.7081915458754999,0.7083286222205,0.708118355726,0.708392508416,0.00013718155443997004
Yukon,upper,3,187,1,0.708118355726,0.708118355726,0.708118355726,0.708118355726,0.708118355726,0.708118355726,0.0
Yukon,upper,4,242,3,0.7120938102256665,0.71217318009,0.7119901926445,0.7122371127389999,0.711807205199,0.712301045388,0.0002563088265961745
Yukon,upper,3,190,1,0.712301045388,0.712301045388,0.712301045388,0.712301045388,0.712301045388,0.712301045388,0.0
Yukon,upper,6,698,105,0.7066179979091429,0.706809560124,0.705653164015,0.707484326095,0.70239747299,0.711514581111,0.0015270621864498118
Yukon,upper,5,566,15,0.7047720505184666,0.704611809378,0.7042768060035001,0.7049879987745,0.70239747299,0.707822387018,0.001485393988133918
Yukon,upper,4,313,7,0.7048615802491429,0.704611809378,0.704300052107,0.7052996440720001,0.70239747299,0.707822387018,0.0016548346120378822
Yukon,upper,3,200,1,0.70426752592,0.70426752592,0.70426752592,0.70426752592,0.70426752592,0.70426752592,0.0
Yukon,upper,3,207,1,0.711792323243,0.711792323243,0.711792323243,0.711792323243,0.711792323243,0.711792323243,0.0
Yukon,upper,3,213,1,0.708392508416,0.708392508416,0.708392508416,0.708392508416,0.708392508416,0.708392508416,0.0
Yukon,upper,3,219,1,0.705806465206,0.705806465206,0.705806465206,0.705806465206,0.705806465206,0.705806465206,0.0
Yukon,upper,4,223,7,0.7106259183327143,0.710235385711,0.710130793946,0.7106140824039999,0.709980070363,0.712676219555,0.0009450910899535701
Yukon,upper,3,224,1,0.711698025205,0.711698025205,0.711698025205,0.711698025205,0.711698025205,0.711698025205,0.0
Yukon,upper,4,282,3,0.7085930405766666,0.708770964654,0.7084574920035001,0.7088175511885,0.708144019353,0.708864137723,0.00039164441739169783
Yukon,upper,3,225,1,0.708864137723,0.708864137723,0.708864137723,0.708864137723,0.708864137723,0.708864137723,0.0
Yukon,upper,4,226,5,0.7099563308242001,0.70997232257,0.709906762439,0.710134834769,0.708950171943,0.7108175624,0.0006687024638108544
Yukon,upper,3,227,1,0.708950171943,0.708950171943,0.708950171943,0.708950171943,0.708950171943,0.708950171943,0.0
Yukon,upper,3,230,1,0.710063657788,0.710063657788,0.710063657788,0.710063657788,0.710063657788,0.710063657788,0.0
Yukon,upper,4,344,5,0.7040169401190001,0.704286086087,0.703849037512,0.704463654887,0.702579394301,0.704906527808,0.0008885506677656284
Yukon,upper,3,232,1,0.704906527808,0.704906527808,0.704906527808,0.704906527808,0.704906527808,0.704906527808,0.0
Yukon,upper,3,233,1,0.7108175624,0.7108175624,0.7108175624,0.7108175624,0.7108175624,0.7108175624,0.0
Yukon,upper,3,237,1,0.712676219555,0.712676219555,0.712676219555,0.712676219555,0.712676219555,0.712676219555,0.0
Yukon,upper,3,247,1,0.710134834769,0.710134834769,0.710134834769,0.710134834769,0.710134834769,0.710134834769,0.0
Yukon,upper,5,290,21,0.7097115224213332,0.708885635429,0.708790791931,0.711086273825,0.708651255167,0.711515683572,0.0011619870395816686
Yukon,upper,4,286,5,0.7112420348936,0.711259028075,0.71119720713,0.711404809911,0.710905899998,0.711443229354,0.00021345952885070709
Yukon,upper,3,254,1,0.710905899998,0.710905899998,0.710905899998,0.710905899998,0.710905899998,0.710905899998,0.0
Yukon,upper,3,256,1,0.711574302951,0.711574302951,0.711574302951,0.711574302951,0.711574302951,0.711574302951,0.0
Yukon,upper,5,283,9,0.7120910148453334,0.712106786747,0.711990952516,0.712213848487,0.711809182152,0.712378791992,0.00019225552399375998
Yukon,upper,4,266,5,0.7120664520632001,0.712106786747,0.711840240692,0.712197258733,0.711809182152,0.712378791992,0.00024168827773253895
Yukon,upper,3,260,1,0.711443229354,0.711443229354,0.711443229354,0.711443229354,0.711443229354,0.711443229354,0.0
Yukon,upper,3,265,1,0.711807205199,0.711807205199,0.711807205199,0.711807205199,0.711807205199,0.711807205199,0.0
Yukon,upper,3,268,1,0.70239747299,0.70239747299,0.70239747299,0.70239747299,0.70239747299,0.70239747299,0.0
Yukon,upper,4,444,9,0.7078873116197778,0.707831769184,0.707805221208,0.707932774147,0.707558513002,0.708403626382,0.0002329377226627615
Yukon,upper,3,271,1,0.707821228946,0.707821228946,0.707821228946,0.707821228946,0.707821228946,0.707821228946,0.0
Yukon,upper,3,274,1,0.711404809911,0.711404809911,0.711404809911,0.711404809911,0.711404809911,0.711404809911,0.0
Yukon,upper,3,279,1,0.708144019353,0.708144019353,0.708144019353,0.708144019353,0.708144019353,0.708144019353,0.0
Yukon,upper,3,280,1,0.707831769184,0.707831769184,0.707831769184,0.707831769184,0.707831769184,0.707831769184,0.0
Yukon,upper,3,281,1,0.702579394301,0.702579394301,0.702579394301,0.702579394301,0.702579394301,0.702579394301,0.0
Yukon,upper,5,819,33,0.708585367623606,0.707947927922,0.707426247475,0.708882730324,0.706727472378,0.717118551552,0.0020228304525837727
Yukon,upper,4,398,5,0.7075413640234001,0.70767809023,0.707397850773,0.707686141889,0.706727472378,0.708217264847,0.000543026765632752
Yukon,upper,3,288,1,0.708217264847,0.708217264847,0.708217264847,0.708217264847,0.708217264847,0.708217264847,0.0
Yukon,upper,4,291,3,0.7120910082683333,0.712020779934,0.712005866225,0.7121410361445,0.711990952516,0.712261292355,0.00014822253993595434
Yukon,upper,3,293,1,0.711336469073,0.711336469073,0.711336469073,0.711336469073,0.711336469073,0.711336469073,0.0
Yukon,upper,3,296,1,0.707822387018,0.707822387018,0.707822387018,0.707822387018,0.707822387018,0.707822387018,0.0
Yukon,upper,3,297,1,0.707686141889,0.707686141889,0.707686141889,0.707686141889,0.707686141889,0.707686141889,0.0
Yukon,upper,3,298,1,0.712378791992,0.712378791992,0.712378791992,0.712378791992,0.712378791992,0.712378791992,0.0
Yukon,upper,3,304,1,0.712261292355,0.712261292355,0.712261292355,0.712261292355,0.712261292355,0.712261292355,0.0
Yukon,upper,3,307,1,0.710821713756,0.710821713756,0.710821713756,0.710821713756,0.710821713756,0.710821713756,0.0
Yukon,upper,3,308,1,0.711990952516,0.711990952516,0.711990952516,0.711990952516,0.711990952516,0.711990952516,0.0
Yukon,upper,6,496,73,0.7102314401320685,0.710295436537,0.709090086064,0.712489226494,0.702969540765,0.714105516798,0.002393167347729171
Yukon,upper,5,522,25,0.7082753647391199,0.709090086064,0.707194546449,0.709584599418,0.702969540765,0.710298500288,0.0018462399672080217
Yukon,upper,4,363,7,0.7070839153712857,0.707194546449,0.7068558551615001,0.708157123373,0.702969540765,0.709397363316,0.002101831507042569
Yukon,upper,3,310,1,0.707224160682,0.707224160682,0.707224160682,0.707224160682,0.707224160682,0.707224160682,0.0
Yukon,upper,3,315,1,0.709397363316,0.709397363316,0.709397363316,0.709397363316,0.709397363316,0.709397363316,0.0
Yukon,upper,3,316,1,0.711809182152,0.711809182152,0.711809182152,0.711809182152,0.711809182152,0.711809182152,0.0
Yukon,upper,5,584,21,0.706036050062619,0.705615935277,0.705320385995,0.706870533255,0.704616481903,0.709320432321,0.001147981420799479
Yukon,upper,4,563,17,0.705740485611647,0.705514426059,0.70524239099,0.705710068834,0.704616481903,0.70747762875,0.0008681721521117056
Yukon,upper,3,317,1,0.705615935277,0.705615935277,0.705615935277,0.705615935277,0.705615935277,0.705615935277,0.0
Yukon,upper,4,335,15,0.7091879738830666,0.708793301416,0.7087777875454999,0.709013766759,0.708651255167,0.711515683572,0.0008847058742643678
Yukon,upper,3,318,1,0.711086273825,0.711086273825,0.711086273825,0.711086273825,0.711086273825,0.711086273825,0.0
Yukon,upper,3,319,1,0.707909083469,0.707909083469,0.707909083469,0.707909083469,0.707909083469,0.707909083469,0.0
Yukon,upper,4,442,3,0.7085242771733333,0.709522808124,0.7077134479625,0.7098343718595,0.705904087801,0.710145935595,0.002290440180717507
Yukon,upper,3,327,1,0.710145935595,0.710145935595,0.710145935595,0.710145935595,0.710145935595,0.710145935595,0.0
Yukon,upper,3,328,1,0.708403626382,0.708403626382,0.708403626382,0.708403626382,0.708403626382,0.708403626382,0.0
Yukon,upper,6,392,61,0.7094816256049016,0.709464605919,0.70934351078,0.709700799438,0.707496581935,0.710778087074,0.0005283075937709619
Yukon,upper,5,587,23,0.7095664309072608,0.709486034318,0.7093818851445,0.7096854254735,0.709176251646,0.710591708652,0.0003036405372168692
Yukon,upper,4,413,7,0.709842355285857,0.709786368232,0.7096260282825,0.7099265424215,0.709413268709,0.710591708652,0.0003821408375199167
Yukon,upper,3,330,1,0.710828090873,0.710828090873,0.710828090873,0.710828090873,0.710828090873,0.710828090873,0.0
Yukon,upper,3,337,1,0.710406451052,0.710406451052,0.710406451052,0.710406451052,0.710406451052,0.710406451052,0.0
Yukon,upper,3,338,1,0.710591708652,0.710591708652,0.710591708652,0.710591708652,0.710591708652,0.710591708652,0.0
Yukon,upper,3,342,1,0.709090086064,0.709090086064,0.709090086064,0.709090086064,0.709090086064,0.709090086064,0.0
Yukon,upper,3,347,1,0.702969540765,0.702969540765,0.702969540765,0.702969540765,0.702969540765,0.702969540765,0.0
Yukon,upper,3,348,1,0.711840240692,0.711840240692,0.711840240692,0.711840240692,0.711840240692,0.711840240692,0.0
Yukon,upper,3,349,1,0.710514684373,0.710514684373,0.710514684373,0.710514684373,0.710514684373,0.710514684373,0.0
Yukon,upper,3,351,1,0.704463654887,0.704463654887,0.704463654887,0.704463654887,0.704463654887,0.704463654887,0.0
Yukon,upper,3,357,1,0.705514426059,0.705514426059,0.705514426059,0.705514426059,0.705514426059,0.705514426059,0.0
Yukon,upper,4,485,3,0.70764283182,0.707698923815,0.7075925313725,0.7077211782649999,0.70748613893,0.707743432715,0.0001375127516894713
Yukon,upper,3,359,1,0.707743432715,0.707743432715,0.707743432715,0.707743432715,0.707743432715,0.707743432715,0.0
Yukon,upper,3,360,1,0.711515683572,0.711515683572,0.711515683572,0.711515683572,0.711515683572,0.711515683572,0.0
Yukon,upper,3,365,1,0.706316728213,0.706316728213,0.706316728213,0.706316728213,0.706316728213,0.706316728213,0.0
Yukon,upper,3,369,1,0.709670051509,0.709670051509,0.709670051509,0.709670051509,0.709670051509,0.709670051509,0.0
Yukon,upper,5,403,9,0.7113201392965557,0.71137845586,0.71119356408,0.711401940377,0.710885872724,0.711867758129,0.0002708742828725907
Yukon,upper,4,389,5,0.7114530898131999,0.711401940377,0.71139440197,0.71140778451,0.71119356408,0.711867758129,0.0002487049037426344
Yukon,upper,3,377,1,0.711867758129,0.711867758129,0.711867758129,0.711867758129,0.711867758129,0.711867758129,0.0
Yukon,upper,3,381,1,0.71139440197,0.71139440197,0.71139440197,0.71139440197,0.71139440197,0.71139440197,0.0
Yukon,upper,3,390,1,0.704616481903,0.704616481903,0.704616481903,0.704616481903,0.704616481903,0.704616481903,0.0
Yukon,upper,3,408,1,0.706727472378,0.706727472378,0.706727472378,0.706727472378,0.706727472378,0.706727472378,0.0
Yukon,upper,3,412,1,0.707214763116,0.707214763116,0.707214763116,0.707214763116,0.707214763116,0.707214763116,0.0
Yukon,upper,4,414,3,0.7110791162476667,0.711082208442,0.7109840405829999,0.7111757380095001,0.710885872724,0.711269267577,0.00019171613019276096
Yukon,upper,3,417,1,0.708885635429,0.708885635429,0.708885635429,0.708885635429,0.708885635429,0.708885635429,0.0
Yukon,upper,3,419,1,0.711269267577,0.711269267577,0.711269267577,0.711269267577,0.711269267577,0.711269267577,0.0
Yukon,upper,3,421,1,0.704843726392,0.704843726392,0.704843726392,0.704843726392,0.704843726392,0.704843726392,0.0
Yukon,upper,4,500,11,0.7092460606299092,0.709584599418,0.7091705639985,0.7100157149490001,0.706764121629,0.710298500288,0.0011801618258232625
Yukon,upper,3,423,1,0.706764121629,0.706764121629,0.706764121629,0.706764121629,0.706764121629,0.706764121629,0.0
Yukon,upper,3,427,1,0.707453829238,0.707453829238,0.707453829238,0.707453829238,0.707453829238,0.707453829238,0.0
Yukon,upper,5,580,13,0.7112089127391539,0.711693235574,0.711102852378,0.711761515583,0.709419868167,0.711857841835,0.0008377103217053888
Yukon,upper,4,534,9,0.7116718036991112,0.711746838932,0.711693235574,0.711783651252,0.711102852378,0.711857841835,0.00022874518729115639
Yukon,upper,3,429,1,0.711561304579,0.711561304579,0.711561304579,0.711561304579,0.711561304579,0.711561304579,0.0
Yukon,upper,3,432,1,0.711746838932,0.711746838932,0.711746838932,0.711746838932,0.711746838932,0.711746838932,0.0
Yukon,upper,3,434,1,0.709584599418,0.709584599418,0.709584599418,0.709584599418,0.709584599418,0.709584599418,0.0
Yukon,upper,3,435,1,0.711803654521,0.711803654521,0.711803654521,0.711803654521,0.711803654521,0.711803654521,0.0
Yukon,upper,3,437,1,0.709413268709,0.709413268709,0.709413268709,0.709413268709,0.709413268709,0.709413268709,0.0
Yukon,upper,3,438,1,0.705904087801,0.705904087801,0.705904087801,0.705904087801,0.705904087801,0.705904087801,0.0
Yukon,upper,3,447,1,0.71119356408,0.71119356408,0.71119356408,0.71119356408,0.71119356408,0.71119356408,0.0
Yukon,upper,3,448,1,0.70747762875,0.70747762875,0.70747762875,0.70747762875,0.70747762875,0.70747762875,0.0
Yukon,upper,3,452,1,0.707257065247,0.707257065247,0.707257065247,0.707257065247,0.707257065247,0.707257065247,0.0
Yukon,upper,3,460,1,0.708005593526,0.708005593526,0.708005593526,0.708005593526,0.708005593526,0.708005593526,0.0
Yukon,upper,3,462,1,0.708856998097,0.708856998097,0.708856998097,0.708856998097,0.708856998097,0.708856998097,0.0
Yukon,upper,3,466,1,0.708651255167,0.708651255167,0.708651255167,0.708651255167,0.708651255167,0.708651255167,0.0
Yukon,upper,3,467,1,0.710285136879,0.710285136879,0.710285136879,0.710285136879,0.710285136879,0.710285136879,0.0
Yukon,upper,3,469,1,0.711102852378,0.711102852378,0.711102852378,0.711102852378,0.711102852378,0.711102852378,0.0
Yukon,upper,3,475,1,0.707698923815,0.707698923815,0.707698923815,0.707698923815,0.707698923815,0.707698923815,0.0
Yukon,upper,4,476,3,0.709489516889,0.709486034318,0.7094753201185,0.7095019723739999,0.709464605919,0.70951791043,2.6822359121007957e-05
Yukon,upper,5,692,27,0.7069729247937407,0.706980809759,0.706712123039,0.707343737389,0.704759785654,0.708268067455,0.0007915250500540495
Yukon,upper,4,695,13,0.7072660467762308,0.707105098824,0.707013183399,0.707771819436,0.705806665967,0.708268067455,0.0007271881188057822
Yukon,upper,3,477,1,0.708203737418,0.708203737418,0.708203737418,0.708203737418,0.708203737418,0.708203737418,0.0
Yukon,upper,3,479,1,0.709464605919,0.709464605919,0.709464605919,0.709464605919,0.709464605919,0.709464605919,0.0
Yukon,upper,3,487,1,0.709408886018,0.709408886018,0.709408886018,0.709408886018,0.709408886018,0.709408886018,0.0
Yukon,upper,3,489,1,0.710885872724,0.710885872724,0.710885872724,0.710885872724,0.710885872724,0.710885872724,0.0
Yukon,upper,3,490,1,0.709786368232,0.709786368232,0.709786368232,0.709786368232,0.709786368232,0.709786368232,0.0
Yukon,upper,3,493,1,0.708791246558,0.708791246558,0.708791246558,0.708791246558,0.708791246558,0.708791246558,0.0
Yukon,upper,3,498,1,0.711783651252,0.711783651252,0.711783651252,0.711783651252,0.711783651252,0.711783651252,0.0
Yukon,upper,3,501,1,0.710298500288,0.710298500288,0.710298500288,0.710298500288,0.710298500288,0.710298500288,0.0
Yukon,upper,3,503,1,0.705653164015,0.705653164015,0.705653164015,0.705653164015,0.705653164015,0.705653164015,0.0
Yukon,upper,3,504,1,0.708816782661,0.708816782661,0.708816782661,0.708816782661,0.708816782661,0.708816782661,0.0
Yukon,upper,3,526,1,0.708268067455,0.708268067455,0.708268067455,0.708268067455,0.708268067455,0.708268067455,0.0
Yukon,upper,3,530,1,0.70951791043,0.70951791043,0.70951791043,0.70951791043,0.70951791043,0.70951791043,0.0
Yukon,upper,4,590,3,0.7088253464586667,0.70879818465,0.708416249747,0.709220862266,0.708034314844,0.709643539882,0.0008049562898810387
Yukon,upper,3,540,1,0.708034314844,0.708034314844,0.708034314844,0.708034314844,0.708034314844,0.708034314844,0.0
Yukon,upper,3,543,1,0.706268124735,0.706268124735,0.706268124735,0.706268124735,0.706268124735,0.706268124735,0.0
Yukon,upper,5,548,29,0.7122694656541035,0.712844138289,0.711761075725,0.713165825377,0.707189131509,0.714105516798,0.0015243541091798929
Yukon,upper,4,702,13,0.7123381209294616,0.712844138289,0.712199208257,0.713030157001,0.709582662191,0.7134791152,0.001133476791801245
Yukon,upper,3,545,1,0.709582662191,0.709582662191,0.709582662191,0.709582662191,0.709582662191,0.709582662191,0.0
Yukon,upper,4,568,3,0.7098406190679999,0.709744295772,0.7095820819695,0.7100509945185001,0.709419868167,0.710357693265,0.00047627472284795765
Yukon,upper,3,551,1,0.710357693265,0.710357693265,0.710357693265,0.710357693265,0.710357693265,0.710357693265,0.0
Yukon,upper,3,558,1,0.709419868167,0.709419868167,0.709419868167,0.709419868167,0.709419868167,0.709419868167,0.0
Yukon,upper,4,594,3,0.7111728117813333,0.711386096334,0.7108786798094999,0.7115735860295,0.710371263285,0.711761075725,0.0007190357292230765
Yukon,upper,3,570,1,0.711761075725,0.711761075725,0.711761075725,0.711761075725,0.711761075725,0.711761075725,0.0
Yukon,upper,3,571,1,0.710371263285,0.710371263285,0.710371263285,0.710371263285,0.710371263285,0.710371263285,0.0
Yukon,upper,3,575,1,0.713030157001,0.713030157001,0.713030157001,0.713030157001,0.713030157001,0.713030157001,0.0
Yukon,upper,4,612,9,0.7094848963456667,0.709428077769,0.70936020385,0.709532538076,0.709273576786,0.709838539495,0.0001847473063578789
Yukon,upper,3,579,1,0.709320736434,0.709320736434,0.709320736434,0.709320736434,0.709320736434,0.709320736434,0.0
Yukon,upper,3,581,1,0.708722436193,0.708722436193,0.708722436193,0.708722436193,0.708722436193,0.708722436193,0.0
Yukon,upper,3,586,1,0.707739913898,0.707739913898,0.707739913898,0.707739913898,0.707739913898,0.707739913898,0.0
Yukon,upper,3,596,1,0.711023302572,0.711023302572,0.711023302572,0.711023302572,0.711023302572,0.711023302572,0.0
Yukon,upper,4,617,3,0.7077858985626667,0.707166730112,0.7070186316835001,0.7082435812165,0.706870533255,0.709320432321,0.0013371718424056405
Yukon,upper,3,597,1,0.706870533255,0.706870533255,0.706870533255,0.706870533255,0.706870533255,0.706870533255,0.0
Yukon,upper,6,616,35,0.7116620679985429,0.711810101818,0.711208944481,0.712208526093,0.709987241789,0.713191329577,0.0008247256972668157
Yukon,upper,5,803,27,0.7075174758484073,0.707435408847,0.7067406998575,0.707592622098,0.705255659078,0.711514581111,0.0015241768315651613
Yukon,upper,4,755,5,0.7095040825137999,0.710447350249,0.708133147736,0.711452595888,0.705972737585,0.711514581111,0.002402000321096545
Yukon,upper,3,605,1,0.711514581111,0.711514581111,0.711514581111,0.711514581111,0.711514581111,0.711514581111,0.0
Yukon,upper,3,608,1,0.7134791152,0.7134791152,0.7134791152,0.7134791152,0.7134791152,0.7134791152,0.0
Yukon,upper,3,609,1,0.709643539882,0.709643539882,0.709643539882,0.709643539882,0.709643539882,0.709643539882,0.0
Yukon,upper,3,613,1,0.711452595888,0.711452595888,0.711452595888,0.711452595888,0.711452595888,0.711452595888,0.0
Yukon,upper,3,627,1,0.709320432321,0.709320432321,0.709320432321,0.709320432321,0.709320432321,0.709320432321,0.0
Yukon,upper,4,704,13,0.7077918905956923,0.707426247475,0.707312898656,0.707896439353,0.70689762137,0.710474735323,0.0009315647175208582
Yukon,upper,3,628,1,0.710474735323,0.710474735323,0.710474735323,0.710474735323,0.710474735323,0.710474735323,0.0
Yukon,upper,4,667,3,0.7066346845356667,0.706879035738,0.7064102458595001,0.706981298813,0.705941455981,0.707083561888,0.0006090009099027749
Yukon,upper,3,632,1,0.707083561888,0.707083561888,0.707083561888,0.707083561888,0.707083561888,0.707083561888,0.0
Yukon,upper,5,677,13,0.7115955851152308,0.711758859914,0.711112444874,0.712268110938,0.709990605956,0.713191329577,0.0010736051606638692
Yukon,upper,4,666,3,0.7100381960803334,0.710005651386,0.709998128671,0.7100619911425,0.709990605956,0.710118330899,6.98053229562255e-05
Yukon,upper,3,641,1,0.709990605956,0.709990605956,0.709990605956,0.709990605956,0.709990605956,0.709990605956,0.0
Yukon,upper,3,645,1,0.709273576786,0.709273576786,0.709273576786,0.709273576786,0.709273576786,0.709273576786,0.0
Yukon,upper,3,649,1,0.705941455981,0.705941455981,0.705941455981,0.705941455981,0.705941455981,0.705941455981,0.0
Yukon,upper,3,654,1,0.712856086031,0.712856086031,0.712856086031,0.712856086031,0.712856086031,0.712856086031,0.0
Yukon,upper,3,655,1,0.709396008544,0.709396008544,0.709396008544,0.709396008544,0.709396008544,0.709396008544,0.0
Yukon,upper,3,658,1,0.713166850804,0.713166850804,0.713166850804,0.713166850804,0.713166850804,0.713166850804,0.0
Yukon,upper,3,660,1,0.710118330899,0.710118330899,0.710118330899,0.710118330899,0.710118330899,0.710118330899,0.0
Yukon,upper,3,664,1,0.70707783818,0.70707783818,0.70707783818,0.70707783818,0.70707783818,0.70707783818,0.0
Yukon,upper,3,665,1,0.709513586719,0.709513586719,0.709513586719,0.709513586719,0.709513586719,0.709513586719,0.0
Yukon,upper,4,678,3,0.7126698664046667,0.712656740998,0.7124091348185,0.7129240352875,0.712161528639,0.713191329577,0.000515025921873444
Yukon,upper,3,669,1,0.713191329577,0.713191329577,0.713191329577,0.713191329577,0.713191329577,0.713191329577,0.0
Yukon,upper,3,685,1,0.709838539495,0.709838539495,0.709838539495,0.709838539495,0.709838539495,0.709838539495,0.0
Yukon,upper,3,703,1,0.712161528639,0.712161528639,0.712161528639,0.712161528639,0.712161528639,0.712161528639,0.0
Yukon,upper,3,712,1,0.707105098824,0.707105098824,0.707105098824,0.707105098824,0.707105098824,0.707105098824,0.0
Yukon,upper,6,735,117,0.7124809451015555,0.712028285272,0.71113292926,0.713463898245,0.709347919954,0.720717314194,0.0018587334634883254
Yukon,upper,5,772,7,0.7096464235182857,0.709404495606,0.7093746878389999,0.7096275418175,0.709337922635,0.710778087074,0.0005143905841260411
Yukon,upper,4,723,3,0.7099088653873333,0.709578646166,0.709474254544,0.71017836662,0.709369862922,0.710778087074,0.0007599719509117191
Yukon,upper,3,720,1,0.710778087074,0.710778087074,0.710778087074,0.710778087074,0.710778087074,0.710778087074,0.0
Yukon,upper,5,722,9,0.7119135790486666,0.712174421453,0.711790804748,0.712222049227,0.710990037964,0.712269380352,0.00043784868644034425
Yukon,upper,4,738,7,0.7133624174031429,0.713404203477,0.7132468263564999,0.7137366269459999,0.712060294942,0.714105516798,0.0006706994069603142
Yukon,upper,3,729,1,0.712060294942,0.712060294942,0.712060294942,0.712060294942,0.712060294942,0.712060294942,0.0
Yukon,upper,3,730,1,0.70718854623,0.70718854623,0.70718854623,0.70718854623,0.70718854623,0.70718854623,0.0
Yukon,upper,3,731,1,0.705806665967,0.705806665967,0.705806665967,0.705806665967,0.705806665967,0.705806665967,0.0
Yukon,upper,4,740,5,0.71166245914,0.711790804748,0.711466202976,0.711890828559,0.710990037964,0.712174421453,0.0004531548621610754
Yukon,upper,3,734,1,0.712174421453,0.712174421453,0.712174421453,0.712174421453,0.712174421453,0.712174421453,0.0
Yukon,upper,3,744,1,0.713158955308,0.713158955308,0.713158955308,0.713158955308,0.713158955308,0.713158955308,0.0
Yukon,upper,4,750,3,0.712229288837,0.7122234832,0.7122092430795,0.712246431776,0.712195002959,0.712269380352,3.752703309755018e-05
Yukon,upper,3,751,1,0.7122234832,0.7122234832,0.7122234832,0.7122234832,0.7122234832,0.7122234832,0.0
Yukon,upper,3,753,1,0.714105516798,0.714105516798,0.714105516798,0.714105516798,0.714105516798,0.714105516798,0.0
Yukon,upper,3,754,1,0.707825687681,0.707825687681,0.707825687681,0.707825687681,0.707825687681,0.707825687681,0.0
Yukon,upper,3,756,1,0.712195002959,0.712195002959,0.712195002959,0.712195002959,0.712195002959,0.712195002959,0.0
Yukon,upper,5,806,19,0.7097206476891579,0.709660421672,0.7094415557514999,0.709991119489,0.709332992988,0.710202327337,0.00030643286041894934
Yukon,upper,5,1033,35,0.7121892512652858,0.712001815157,0.7116565591255,0.712471727885,0.710587115276,0.713913620079,0.0008023817121940369
Yukon,upper,4,881,7,0.7118775181122857,0.711799973931,0.711635495586,0.7120559428705,0.71159505336,0.712364722582,0.00029418983692653457
Yukon,upper,3,762,1,0.711799973931,0.711799973931,0.711799973931,0.711799973931,0.711799973931,0.711799973931,0.0
Yukon,upper,3,773,1,0.713327827336,0.713327827336,0.713327827336,0.713327827336,0.713327827336,0.713327827336,0.0
Yukon,upper,3,774,1,0.711790804748,0.711790804748,0.711790804748,0.711790804748,0.711790804748,0.711790804748,0.0
Yukon,upper,3,778,1,0.705972737585,0.705972737585,0.705972737585,0.705972737585,0.705972737585,0.705972737585,0.0
Yukon,upper,4,797,3,0.7075278016153334,0.707488484201,0.707461946524,0.7075739979994999,0.707435408847,0.707659511798,0.00011711074871304051
Yukon,upper,3,787,1,0.707659511798,0.707659511798,0.707659511798,0.707659511798,0.707659511798,0.707659511798,0.0
Yukon,upper,4,791,3,0.7113109450956667,0.711131169253,0.7111218070635,0.7114101952065,0.711112444874,0.71168922116,0.0003277304322577577
Yukon,upper,3,788,1,0.711112444874,0.711112444874,0.711112444874,0.711112444874,0.711112444874,0.711112444874,0.0
Yukon,upper,3,792,1,0.710990037964,0.710990037964,0.710990037964,0.710990037964,0.710990037964,0.710990037964,0.0
Yukon,upper,3,794,1,0.707435408847,0.707435408847,0.707435408847,0.707435408847,0.707435408847,0.707435408847,0.0
Yukon,upper,4,795,3,0.7088911476736667,0.708694289194,0.707901837573,0.7097820285345,0.707109385952,0.710869767875,0.0018879043930953643
Yukon,upper,3,796,1,0.713404203477,0.713404203477,0.713404203477,0.713404203477,0.713404203477,0.713404203477,0.0
Yukon,upper,3,807,1,0.710869767875,0.710869767875,0.710869767875,0.710869767875,0.710869767875,0.710869767875,0.0
Yukon,upper,4,840,3,0.7118449575006668,0.71199661819,0.7117177010669999,0.712048044279,0.711438783944,0.712099470368,0.0003554959370109689
