COMID,Longitude,Latitude,Outlet_COMID
81033043,-132.1675,60.26833333,81020021
81033045,-153.2291667,60.2775,81032945
81033046,-163.6425,60.04166667,81033934
81033049,-141.9075,60.30666667,81032540
81033050,-141.5791667,60.32833333,81032895
81033051,-153.2983333,60.20333333,81032945
81033052,-142.8225,60.26416667,81032340
81033053,-149.6666667,60.25333333,81032901
81033056,-149.6808333,60.26916667,81032901
81033057,-161.0766667,60.18333333,81032477
81033058,-163.4925,60.265,81032412
81033060,-162.9441667,60.28333333,81032872
81033063,-157.0441667,60.27416667,81035777
81033064,-134.63,60.20916667,81020021
81033065,-143.7216667,60.19666667,81032416
81033066,-141.8858333,60.33666667,81032540
81033067,-153.7966667,60.2275,81035794
81033068,-163.4558333,60.28833333,81032412
81033070,-160.655,60.00583333,81032477
81033071,-155.3425,60.1275,81035794
81033073,-155.625,60.17166667,81035794
81033074,-164.1141667,60.3775,81032412
81033075,-135.4075,60.13416667,81020021
81033077,-155.185,60.275,81035794
81033078,-163.6166667,60.06916667,81033934
81033079,-159.1166667,60.2325,81035777
81033081,-156.6541667,60.3275,81035777
81033082,-155.8466667,60.06333333,81035794
81033086,-157.16,60.14416667,81035777
81033089,-136.3858333,60.34333333,81020021
81033090,-160.07,60.2675,81030776
81033091,-132.5658333,60.2075,81020021
81033092,-135.5558333,60.2625,81020021
81033093,-159.45,60.335,81030776
81033096,-142.7666667,60.27416667,81032340
81033097,-130.9983333,60.13166667,81020021
81033098,-156.7375,60.37833333,81035777
81033099,-133.3983333,60.27416667,81020021
81033100,-132.3316667,60.07583333,81020021
81033101,-157.4025,60.33916667,81035777
81033103,-156.2925,60.33916667,81035777
81033105,-150.3025,60.25916667,81030912
81033106,-156.1308333,60.02833333,81035777
81033107,-163.3525,60.05666667,81033934
81033108,-157.3975,60.1425,81035777
81033109,-163.0133333,60.04916667,81034001
81033111,-135.3116667,60.17,81020021
81033112,-132.5525,60.19583333,81020021
81033113,-134.0416667,60.3025,81020021
81033114,-142.7941667,60.27666667,81032340
81033116,-157.0133333,60.1375,81035777
81033117,-159.8341667,60.2075,81030776
81033118,-134.7916667,60.35666667,81020021
81033119,-135.8433333,60.22583333,81020021
81033120,-133.4733333,60.07,81020021
81033121,-131.7816667,60.2725,81020021
81033122,-159.365,60.32666667,81030776
81033123,-144.255,60.275,81032633
81033124,-150.2383333,60.27,81030912
81033126,-163.6658333,60.21416667,81032412
81033128,-149.4116667,60.15666667,81032901
81033129,-131.4841667,60.37583333,81020021
81033130,-131.1225,60.17583333,81020021
81033131,-158.425,60.11083333,81035777
81033133,-135.2141667,60.05083333,81020021
81033134,-149.6,60.185,81032901
81033137,-160.5533333,60.35416667,81030776
81033139,-160.8175,60.00666667,81032477
81033140,-163.6158333,60.0125,81033934
81033141,-156.395,60.00416667,81035777
81033143,-131.7083333,60.01333333,81020021
81033144,-151.5883333,60.01166667,81032585
81033145,-160.5833333,60.00083333,81032477
81033146,-134.8483333,60.0275,81020021
81033147,-155.0541667,60.04916667,81035794
81033148,-156.0741667,60.0125,81035777
81033151,-131.7391667,60.0125,81020021
81033154,-161.95,60.02583333,81032612
81033155,-133.8358333,60.01416667,81020021
81033156,-153.7925,60.005,81035794
81033157,-132.845,60.03666667,81020021
81033158,-133.0325,60.02416667,81020021
81033159,-163.0341667,60.02583333,81034001
81033160,-133.7991667,60.02333333,81020021
81033162,-155.4725,60.04166667,81035794
81033163,-136.2691667,60.02583333,81020021
81033165,-135.9291667,60.02833333,81020021
81033166,-155.8758333,60.04833333,81035794
81033167,-160.6075,60.01916667,81032477
81033168,-156.0725,60.02916667,81035777
81033170,-132.0308333,60.02333333,81020021
81033171,-158.09,60.02916667,81035777
81033172,-161.7916667,60.04916667,81032612
81033173,-135.2683333,60.04333333,81020021
81033175,-157.7316667,60.02,81035777
81033176,-163.0708333,60.03583333,81034001
81033178,-134.1591667,60.03916667,81020021
81033179,-161.2816667,60.04666667,81032477
81033181,-135.045,60.05,81020021
81033182,-155.2808333,60.06666667,81035794
81033184,-163.5541667,60.03916667,81033934
81033186,-150.26,60.01666667,81032601
81033187,-159.9433333,60.04416667,81030776
81033189,-133.89,60.04333333,81020021
81033190,-155.7158333,60.05,81035794
81033191,-135.4558333,60.0775,81020021
81033193,-159.7183333,60.06333333,81030776
81033195,-155.3208333,60.07666667,81035794
81033196,-135.6825,60.05416667,81020021
81033197,-133.7216667,60.05416667,81020021
81033198,-161.0816667,60.04333333,81032477
81033200,-150.9291667,60.09416667,81032601
81033201,-134.4933333,60.07833333,81020021
81033202,-157.7116667,60.0275,81035777
81033203,-160.0483333,60.08916667,81030776
81033204,-161.3425,60.0575,81032477
81033206,-135.2633333,60.05583333,81020021
81033207,-156.2533333,60.05083333,81035777
81033208,-160.5158333,60.12916667,81032477
81033209,-161.1583333,60.055,81032477
81033212,-134.5683333,60.05916667,81020021
81033214,-154.3533333,60.045,81035794
81033215,-132.5875,60.07,81020021
81033217,-163.8091667,60.0375,81033934
81033221,-133.3825,60.0725,81020021
81033222,-157.9516667,60.05583333,81035777
81033225,-155.8875,60.07,81035794
81033226,-154.0175,60.05833333,81035794
81033227,-131.6275,60.08833333,81020021
81033229,-155.2483333,60.07666667,81035794
81033230,-132.6291667,60.07833333,81020021
81033231,-136.3841667,60.1425,81020021
81033233,-158.2383333,60.06333333,81035777
81033234,-150.4291667,60.09583333,81032601
81033235,-131.1875,60.03833333,81020021
81033236,-130.9883333,60.06916667,81020021
81033237,-154.7733333,60.06416667,81035794
81033239,-158.6183333,60.07166667,81035777
81033246,-160.7125,60.075,81032477
81033248,-132.3233333,60.08333333,81020021
81033249,-153.7458333,60.075,81035794
81033250,-160.2708333,60.105,81032477
81033251,-150.0108333,60.1625,81030912
81033252,-132.9858333,60.08583333,81020021
81033255,-155.0383333,60.0875,81035794
81033256,-135.905,60.08833333,81020021
81033257,-158.5466667,60.07083333,81035777
81033261,-159.5141667,60.10666667,81035777
81033262,-156.7983333,60.11666667,81035777
81033263,-159.9191667,60.07916667,81030776
81033264,-161.0883333,60.06916667,81032477
81033265,-163.8666667,60.155,81032412
81033269,-158.0775,60.06333333,81035777
81033270,-163.5708333,60.075,81033934
81033271,-154.97,60.1,81035794
81033272,-163.0183333,60.08916667,81034001
81033275,-131.4891667,60.1275,81020021
81033278,-154.2391667,60.06166667,81035794
81033279,-158.9941667,60.075,81035777
81033282,-154.58,60.1,81035794
81033283,-157.2483333,60.04916667,81035777
81033284,-160.1966667,60.12916667,81032477
81033285,-157.3958333,60.09583333,81035777
81033287,-132.2925,60.08916667,81020021
81033290,-150.62,60.105,81032601
81033291,-161.8983333,60.10666667,81032612
81033294,-141.7141667,60.11916667,81032540
81033295,-151.22,60.18166667,81032601
81033296,-162.0425,60.11916667,81032612
81033298,-154.705,60.08666667,81035794
81033299,-159.62,60.10416667,81035777
81033302,-135.5233333,60.09583333,81020021
81033303,-156.1033333,60.08416667,81035777
81033305,-158.9075,60.0825,81035777
81033306,-156.5375,60.0575,81035777
81033307,-158.3308333,60.10666667,81035777
81033308,-163.3883333,60.0925,81033934
81033310,-155.845,60.09916667,81035794
81033311,-156.2225,60.075,81035777
81033313,-143.4216667,60.10333333,81032416
81033314,-156.7058333,60.0975,81035777
81033315,-163.69,60.09166667,81033934
81033318,-141.6016667,60.12666667,81032540
81033319,-163.6183333,60.09666667,81033934
81033323,-135.315,60.1325,81020021
81033326,-134.9533333,60.11333333,81020021
81033328,-155.4275,60.105,81035794
81033329,-136.1008333,60.1225,81020021
81033333,-159.4016667,60.1375,81035777
81033334,-155.2791667,60.1275,81035794
81033335,-157.0241667,60.12833333,81035777
81033336,-163.3566667,60.11583333,81033934
81033337,-132.1241667,60.17833333,81020021
81033340,-159.7925,60.13833333,81030776
81033341,-133.375,60.1125,81020021
81033344,-156.4333333,60.11083333,81035777
81033345,-134.3008333,60.12916667,81020021
81033346,-161.2675,60.14583333,81032477
81033349,-154.4525,60.13333333,81035794
81033352,-133.9691667,60.1625,81020021
81033353,-136.1866667,60.21,81020021
81033356,-159.7675,60.14333333,81030776
81033357,-134.235,60.13833333,81020021
81033358,-150.4183333,60.1375,81032601
81033359,-150.9091667,60.17333333,81032601
81033360,-135.2766667,60.145,81020021
81033361,-153.7108333,60.11333333,81035794
81033362,-155.0158333,60.14666667,81035794
81033363,-155.6583333,60.1375,81035794
81033364,-133.055,60.15,81020021
81033365,-141.5091667,60.135,81032540
81033367,-154.9416667,60.13916667,81035794
81033369,-150.0908333,60.21916667,81030912
81033370,-143.29,60.135,81032416
81033371,-156.9725,60.14416667,81035777
81033372,-157.5141667,60.14583333,81035777
81033373,-131.3883333,60.18333333,81020021
81033375,-132.5275,60.16,81020021
81033376,-150.2633333,60.17416667,81030912
81033378,-158.4791667,60.14833333,81035777
81033381,-154.2825,60.1675,81035794
81033382,-160.675,60.16416667,81032477
81033383,-160.8991667,60.15166667,81032477
81033385,-157.33,60.13,81035777
81033386,-149.5933333,60.16333333,81032901
81033387,-158.8166667,60.11333333,81035777
81033391,-158.4683333,60.14916667,81035777
81033392,-159.1691667,60.175,81035777
81033393,-131.7191667,60.15,81020021
81033394,-154.4191667,60.16,81035794
81033398,-155.77,60.14,81035794
81033399,-153.4108333,60.17,81032945
81033400,-156.4941667,60.12,81035777
81033401,-149.6033333,60.165,81032901
81033403,-132.3575,60.11833333,81020021
81033404,-135.1675,60.19333333,81020021
81033405,-153.8325,60.15166667,81035794
81033406,-164.2291667,60.16333333,81032412
81033408,-158.3666667,60.14416667,81035777
81033409,-157.9441667,60.12083333,81035777
81033412,-150.6616667,60.16416667,81032601
81033413,-153.2258333,60.1875,81032945
81033414,-159.9958333,60.18583333,81030776
81033416,-156.9875,60.1475,81035777
81033418,-159.2725,60.1875,81035777
81033419,-156.8108333,60.16583333,81035777
81033420,-163.7366667,60.17666667,81032412
81033422,-131.155,60.17333333,81020021
81033423,-136.3125,60.17583333,81020021
81033424,-143.7441667,60.1625,81032416
81033425,-161.3408333,60.1675,81032477
81033426,-164.0783333,60.1825,81032412
81033428,-154.1733333,60.17583333,81035794
81033430,-131.8775,60.18166667,81020021
81033434,-153.3608333,60.18333333,81032945
81033436,-135.3616667,60.17333333,81020021
81033438,-149.6433333,60.18,81032901
81033440,-143.2125,60.17583333,81032416
81033441,-133.3258333,60.19666667,81020021
81033442,-134.9591667,60.17916667,81020021
81033443,-140.9383333,60.17,81033900
81033446,-131.9666667,60.17416667,81020021
81033450,-160.4325,60.185,81032477
81033451,-163.5441667,60.175,81032412
81033452,-163.715,60.18083333,81032412
81033454,-132.535,60.18333333,81020021
81033457,-155.1583333,60.15,81035794
81033458,-135.8366667,60.2,81020021
81033459,-141.705,60.18583333,81032540
81033460,-159.0433333,60.19583333,81035777
81033461,-161.0175,60.18916667,81032477
81033463,-149.9333333,60.19166667,81030912
81033465,-134.0016667,60.23333333,81020021
81033466,-142.7533333,60.17583333,81032340
81033467,-155.4025,60.16916667,81035794
81033469,-131.5091667,60.18583333,81020021
81033470,-140.9958333,60.12,81033900
81033471,-155.6825,60.18583333,81035794
81033472,-156.0816667,60.13416667,81035777
81033473,-158.2491667,60.12,81035777
81033477,-131.1591667,60.18083333,81020021
81033479,-134.2641667,60.19083333,81020021
81033480,-135.56,60.2,81020021
81033482,-155.3291667,60.16166667,81035794
81033483,-135.7475,60.1925,81020021
81033484,-149.44,60.16916667,81032901
81033486,-158.5675,60.2225,81035777
81033487,-161.8816667,60.21166667,81032477
81033488,-141.79,60.19916667,81032540
81033494,-157.1016667,60.195,81035777
81033495,-150.775,60.18916667,81032601
81033496,-140.9266667,60.185,81033900
81033497,-163.8225,60.21833333,81032412
81033498,-135.6083333,60.2,81020021
81033499,-149.3858333,60.18833333,81032901
81033501,-157.2966667,60.1625,81035777
81033502,-157.4816667,60.18083333,81035777
81033504,-133.7341667,60.16916667,81020021
81033506,-151.1091667,60.20666667,81032601
81033507,-133.5858333,60.08916667,81020021
81033508,-141.3716667,60.18583333,81032895
81033509,-153.7016667,60.2125,81035794
81033510,-160.8158333,60.17833333,81032477
81033512,-149.2866667,60.22916667,81030912
81033513,-132.7675,60.19083333,81020021
81033514,-159.765,60.2175,81030776
81033515,-161.5008333,60.21083333,81032477
81033518,-150.7141667,60.23083333,81032601
81033519,-156.2258333,60.18666667,81035777
81033520,-161.125,60.2,81032477
81033524,-131.1233333,60.19333333,81020021
81033526,-159.9833333,60.21416667,81030776
81033530,-149.8833333,60.2375,81030912
81033531,-159.4666667,60.27333333,81030776
81033532,-140.7108333,60.20333333,81033900
81033534,-160.98,60.20416667,81032477
81033535,-163.1516667,60.19666667,81033934
81033536,-135.87,60.21166667,81020021
81033539,-158.7991667,60.21,81035777
81033540,-135.1141667,60.2275,81020021
81033542,-163.2466667,60.14583333,81033934
81033545,-133.0516667,60.245,81020021
81033548,-143.135,60.22583333,81032416
81033549,-135.3516667,60.22,81020021
81033550,-157.2175,60.22583333,81035777
81033551,-133.725,60.23,81020021
81033552,-156.7333333,60.195,81035777
81033554,-133.3083333,60.23,81020021
81033555,-143.5441667,60.18666667,81032416
81033557,-155.5066667,60.21833333,81035794
81033558,-156.3958333,60.22,81035777
81033559,-150.215,60.25416667,81030912
81033560,-158.3908333,60.22583333,81035777
81033561,-163.5025,60.23833333,81032412
81033562,-159.2625,60.22666667,81035777
81033563,-160.2183333,60.24333333,81030776
81033564,-134.8016667,60.25583333,81020021
81033566,-154.2391667,60.23833333,81035794
81033567,-155.5675,60.2175,81035794
81033568,-161.7641667,60.24666667,81032477
81033569,-163.9583333,60.2525,81032412
81033570,-157.3583333,60.24166667,81035777
81033571,-162.7216667,60.24166667,81032872
81033573,-144.1483333,60.24583333,81032633
81033574,-157.7275,60.155,81035777
81033575,-141.3166667,60.23166667,81032895
81033576,-154.6391667,60.22166667,81035794
81033577,-132.34,60.27,81020021
81033578,-134.5675,60.235,81020021
81033580,-142.7966667,60.24583333,81032340
81033581,-162.8558333,60.26916667,81032872
81033582,-153.6566667,60.22916667,81035794
81033583,-132.5341667,60.21583333,81020021
81033584,-134.2575,60.25333333,81020021
81033585,-149.7133333,60.25666667,81032901
81033586,-156.965,60.25166667,81035777
81033587,-131.7041667,60.25583333,81020021
81033588,-132.1175,60.2325,81020021
81033592,-131.9033333,60.235,81020021
81033595,-153.3383333,60.23416667,81032945
81033600,-159.7858333,60.27166667,81030776
81033601,-135.2875,60.2375,81020021
81033602,-163.05,60.26833333,81032872
81033603,-163.4258333,60.27083333,81032412
81033604,-164.3908333,60.265,81032412
81033605,-143.6658333,60.24583333,81032416
81033606,-132.8916667,60.2375,81020021
81033608,-161.2866667,60.2575,81032397
81033612,-159.1616667,60.255,81035777
81033613,-140.5958333,60.25916667,81033900
81033614,-164.3266667,60.26833333,81032412
81033617,-158.225,60.27916667,81035777
81033618,-131.4641667,60.28,81020021
81033619,-160.6775,60.29666667,81030776
81033622,-136.3791667,60.29083333,81020021
81033623,-149.6025,60.24333333,81032901
81033624,-154.9775,60.26333333,81035794
81033625,-158.92,60.25166667,81035777
81033626,-131.69,60.265,81020021
81033627,-133.4566667,60.285,81020021
81033628,-164.0266667,60.2725,81032412
81033630,-141.705,60.2725,81032540
81033631,-155.6641667,60.23666667,81035794
81033633,-157.96,60.27,81035777
81033634,-159.1141667,60.2575,81035777
81033635,-161.5816667,60.29166667,81032397
81033636,-134.0741667,60.29416667,81020021
81033637,-134.4933333,60.2425,81020021
81033638,-150.2075,60.26916667,81030912
81033639,-155.9583333,60.2675,81035777
81033640,-141.9283333,60.2825,81032540
81033642,-154.75,60.2425,81035794
81033647,-157.8783333,60.28583333,81035777
81033649,-131.8691667,60.26916667,81020021
81033650,-155.07,60.2725,81035794
81033651,-143.0091667,60.27583333,81032340
81033652,-142.3891667,60.25333333,81032340
81033653,-142.6991667,60.275,81032340
81033654,-144.325,60.285,81032633
81033655,-161.8116667,60.27583333,81032477
81033659,-150.8083333,60.33,81030912
81033660,-150.9225,60.26166667,81032601
81033662,-143.0641667,60.28416667,81032340
81033663,-143.9483333,60.21333333,81032633
81033664,-155.3,60.30416667,81035794
81033665,-134.9516667,60.2575,81020021
81033668,-141.7691667,60.2875,81032540
81033669,-135.8566667,60.29833333,81020021
81033670,-154.9166667,60.26583333,81035794
81033671,-160.5808333,60.30166667,81030776
81033672,-142.8208333,60.2875,81032340
81033673,-157.0908333,60.27583333,81035777
81033674,-133.6741667,60.26833333,81020021
81033675,-140.7075,60.28333333,81033900
81033676,-159.8066667,60.30416667,81030776
81033677,-143.6766667,60.27583333,81032416
81033678,-143.9566667,60.31166667,81032633
81033679,-162.6858333,60.275,81032872
81033680,-157.6558333,60.285,81035777
81033681,-156.6891667,60.31666667,81035777
81033682,-163.445,60.29416667,81032412
81033683,-133.8625,60.25333333,81020021
81033685,-154.6816667,60.25916667,81035794
81033686,-142.7175,60.28833333,81032340
