"basin","reachid","stream_order","observed_cv","n_years"
"Yukon",20630,4,0.276044577794105,4
"Yukon",20635,4,0.277459857376567,4
"Yukon",20640,4,0.250751610738746,4
"Yukon",20645,4,0.400052398453437,4
"Yukon",20646,4,0.279857391420104,4
"Yukon",20659,5,0.27804129417943,4
"Yukon",20670,4,0.399950267273222,4
"Yukon",20676,4,0.251105626415994,4
"Yukon",20683,4,0.280060503195221,4
"Yukon",20691,4,0.307111122309526,4
"Yukon",20697,5,0.280566831751752,4
"Yukon",20700,5,0.292602577736045,4
"Yukon",20714,4,0.279630050933314,4
"Yukon",20715,4,0.274158887586899,4
"Yukon",20720,4,0.304435127223235,4
"Yukon",20728,4,0.243733729052185,4
"Yukon",20729,4,0.249378986058676,4
"Yukon",20730,5,0.325489659402696,4
"Yukon",20740,4,0.289918029626725,4
"Yukon",20747,4,0.304192333803263,4
"Yukon",20750,4,0.310400227874093,4
"Yukon",20752,4,0.259453713784816,4
"Yukon",20753,5,0.274549501571986,4
"Yukon",20757,4,0.321762125466044,4
"Yukon",20758,4,0.278049369081917,4
"Yukon",20760,5,0.289563502953106,4
"Yukon",20761,4,0.280586763554306,4
"Yukon",20769,4,0.253442013796265,4
"Yukon",20786,4,0.282780952376239,4
"Yukon",20791,4,0.370396845180205,4
"Yukon",20800,4,0.247440810577273,4
"Yukon",20801,4,0.31358099292373,4
"Yukon",20802,4,0.262323755603899,4
"Yukon",20804,4,0.280654112082699,4
"Yukon",20811,4,0.274582348440234,4
"Yukon",20821,4,0.302153277316294,4
"Yukon",20853,4,0.281261834931915,4
"Yukon",20861,4,0.285135042277016,4
"Yukon",20866,4,0.279570827917761,4
"Yukon",20893,4,0.275498238376121,4
"Yukon",20905,4,0.249262862320007,4
"Yukon",20913,4,0.261364160167747,4
"Yukon",20918,4,0.283720242195735,4
"Yukon",20926,4,0.369785718836726,4
"Yukon",20932,4,0.300089657414158,4
"Yukon",20941,4,0.25045115500875,4
"Yukon",20952,4,0.288025502454728,4
"Yukon",20953,4,0.370909057370845,4
"Yukon",20974,4,0.300138604916785,4
"Yukon",20976,4,0.266962725381767,4
