basin,reachid,stream_order,n_upstream_reaches,n_unit_reaches,is_outlet,in_domain,nested,mean_production,sd_production,cv,n_years,prod_2015,prod_2016,prod_2018,prod_2021
Yukon,19899,4,2,3,0,TRUE,TRUE,11.86404296879249,7.84611811369381,0.6613359488272639,4,5.615899352904922,14.96525617418935,21.533071800734326,5.341944547341358
Yukon,19902,4,10,11,0,TRUE,TRUE,34.287338481337635,16.078984297012028,0.46894816014266344,4,42.29417321640944,10.841168320430576,37.39276892326498,46.62124346524554
Yukon,19926,4,2,3,0,TRUE,FALSE,8.90901022357985,4.767195945126825,0.5350982685494386,4,5.031537701760364,9.14943679763337,15.547897386486532,5.907169008439133
Yukon,19933,4,6,7,0,TRUE,FALSE,37.88724079631751,16.59245839451867,0.4379431715209884,4,17.14700561625043,39.827206754210025,57.66242099925891,36.9123298155507
Yukon,19937,4,2,3,0,TRUE,TRUE,9.68520129490149,7.228221297070179,0.7463160627208935,4,4.61228187700031,12.60993468025432,18.509959474473668,3.008629147877662
Yukon,19941,4,4,5,0,TRUE,TRUE,5.364341678047026,3.7841659299849133,0.7054296980133076,4,0.5118393018867262,6.707472458520865,9.511840804858133,4.7262141469223815
Yukon,19958,4,2,3,0,TRUE,FALSE,9.718732961001601,6.285091962487965,0.6466986990699486,4,4.205397660047966,11.167037307467377,17.98624855771574,5.51624831877532
Yukon,19967,4,4,5,0,TRUE,TRUE,14.390517629991901,6.952757439697075,0.4831485300574965,4,17.17076813959592,4.327426239226352,15.851683365202547,20.21219277594279
Yukon,19976,4,2,3,0,TRUE,FALSE,6.574179263181125,4.859219886741251,0.7391371138836216,4,1.2055495268571013,12.832309879748644,7.237143532577504,5.02171411354125
Yukon,19977,4,2,3,0,TRUE,FALSE,5.7670010928224755,2.8806762257053955,0.4995102618049861,4,6.063615254906901,2.1164082732146903,5.732924636941322,9.155056206226988
Yukon,19988,4,4,5,0,TRUE,TRUE,5.511905968220162,3.8589277003701583,0.7001076801054783,4,0.679894494984091,6.726062132113583,9.900273523584808,4.741393722198167
Yukon,19991,4,4,5,0,TRUE,FALSE,4.00953480091134,3.1298321154807636,0.7805973188633688,4,0.33535327447426905,4.732571991682681,7.831436879463119,3.1387770580252914
Yukon,19993,4,6,7,0,TRUE,FALSE,28.756815878013782,17.401439509709252,0.6051240020288073,4,26.727074020860986,6.755908059504453,32.66244182292078,48.8818396087689
Yukon,20007,4,2,3,0,TRUE,FALSE,4.310878999165099,1.4425253157357267,0.33462440398236765,4,3.1522730116357085,2.9975387120325427,5.791952241619934,5.301752031372211
Yukon,20010,4,4,5,0,TRUE,FALSE,8.672284504068921,1.9505135505922047,0.22491346422929848,4,6.309121459005862,7.876715339241163,9.92974621897427,10.573554999054387
Yukon,20023,4,8,9,0,TRUE,FALSE,26.13222431294187,11.94895487434742,0.45724982042304574,4,31.84266232458169,8.680964008744704,28.666955226851243,35.338315691589834
Yukon,20027,4,6,7,0,TRUE,FALSE,17.380279686569803,8.664713408688579,0.49853705262200293,4,18.35080107012634,6.411816497863255,17.182941383728497,27.575559794561126
Yukon,20046,4,2,3,0,TRUE,TRUE,8.306488549574302,4.270742125973528,0.5141453094752533,4,9.1088622163006,2.101296183635472,10.309945833472248,11.70584996488889
Yukon,20050,4,4,5,0,TRUE,FALSE,20.171189497077922,15.389508150683223,0.7629449990003122,4,9.060610609960356,26.16616479037439,39.130843191277094,6.327139396699851
Yukon,20056,4,4,5,0,TRUE,TRUE,13.161110300514032,6.1867930041688055,0.4700813884925171,4,15.286506440866507,4.336254846827945,14.275614806115327,18.746065108246352
Yukon,20062,4,2,3,0,TRUE,TRUE,2.5547032654751005,1.7901825109656109,0.7007399000731652,4,0.17112363657428228,3.3341432326019493,4.36638929343838,2.3471568992857907
Yukon,20077,4,2,3,0,TRUE,FALSE,6.063573260707579,2.9939280806206683,0.4937563960876918,4,7.306605569672924,2.162204475961379,5.577303269019588,9.208179728176423
Yukon,20088,4,2,3,0,TRUE,FALSE,11.459951874990063,5.1832168949352795,0.4522895865075152,4,5.530412466608248,9.902408810007552,17.94061131915979,12.466374904184663
Yukon,20090,4,4,5,0,TRUE,FALSE,13.026058548057307,5.952248310164633,0.4569492980708539,4,15.876250110683216,4.337106039762865,14.269025063633265,17.62185297814988
Yukon,20104,4,2,3,0,TRUE,TRUE,9.768373802159106,7.156911805998244,0.7326615413116511,4,4.615845432186074,12.617846226082236,18.5469616527882,3.292841897579909
Yukon,20109,4,6,7,0,TRUE,FALSE,23.540816036895144,12.316349330212626,0.5231912653711498,4,23.976169725201792,6.372513936825324,28.73384799791556,35.0807324876379
Yukon,20114,4,2,3,0,TRUE,TRUE,6.694771579597814,3.1022901718211955,0.4633899954518783,4,8.568256466676347,2.1699897718746888,7.191466114719326,8.849373965120895
Yukon,20124,4,4,5,0,TRUE,FALSE,10.884700777802788,3.3379141061131374,0.30666108092931305,4,6.6505063925864505,9.828616050101278,13.970163027974996,13.089517640548426
Yukon,20125,4,4,5,0,TRUE,FALSE,5.122368772295731,3.590450646762061,0.7009356035006634,4,0.34306981979288687,6.681893535512329,8.759164678531619,4.70534705534609
Yukon,20135,4,6,7,0,TRUE,TRUE,38.07435251550105,18.0277561927031,0.47348818828536976,4,17.358004237209748,41.95860879103989,60.43826191301339,32.54253512074115
Yukon,20137,4,2,3,0,TRUE,TRUE,9.306420189769208,3.16004262901839,0.33955512050619724,4,4.852881331936166,9.74435779606332,12.280989619525544,10.347452011551804
Yukon,20143,4,4,5,0,TRUE,FALSE,12.156771536381946,8.65344689806779,0.7118211337747322,4,2.390122783349348,23.09288258198024,13.690607825820749,9.453472954377443
Yukon,20164,4,2,3,0,TRUE,FALSE,6.510206193128872,2.974603399112573,0.45691385355076564,4,7.934895113196482,2.1681935914989587,7.130239551547985,8.807496516272064
Yukon,20169,4,2,3,0,TRUE,TRUE,3.1441411207310566,2.1974730839940393,0.6989104495039639,4,0.34619770800080896,4.014752270153444,5.529585702724906,2.6860288020450676
Yukon,20193,4,8,9,0,TRUE,TRUE,43.9109341226021,31.165087707926638,0.7097341090697762,4,20.266984359239068,55.607944969863695,82.64540919420473,17.123397967100892
Yukon,20197,4,2,3,0,TRUE,TRUE,9.861664354372188,4.608940291188816,0.46735927380710673,4,3.482599143840405,11.120080163319033,14.464093774300114,10.379884336029198
Yukon,20201,4,4,5,0,TRUE,TRUE,7.1624368295542835,5.034851744818944,0.7029523421475343,4,0.7071041395754505,10.226216337045784,11.959810974742119,5.756615866853781
Yukon,20205,4,2,3,0,TRUE,TRUE,5.7421103716715285,2.8720429643001255,0.5001720235941883,4,6.020659987892098,2.099823649220981,5.729180079907404,9.118777769665632
Yukon,20208,4,4,5,0,TRUE,TRUE,6.317987288910258,4.419489920721552,0.6995091504028392,4,0.6955423012566333,8.058384338523213,11.124290987028818,5.393731528832366
Yukon,20214,4,2,3,0,TRUE,FALSE,2.466310907631399,1.8040148566797387,0.7314628707587733,4,0.1706443118113918,3.3261889490884866,4.351079012096678,2.0173313575290397
Yukon,20247,4,4,5,0,TRUE,TRUE,13.066578937269423,5.97471875924515,0.4572519546186365,4,15.92187740326947,4.340569469408769,14.334121744968236,17.669747131431215
Yukon,20249,4,4,5,0,TRUE,TRUE,13.044585728039422,5.962649064886756,0.4570976180615689,4,15.896960293520983,4.33833807592112,14.299570161705999,17.64347438100959
Yukon,20254,4,2,3,0,TRUE,FALSE,6.891920654261898,3.2984968463226787,0.47860342737447503,4,8.584727598180677,2.167504472316584,7.212063648911549,9.603386897638782
Yukon,20258,4,2,3,0,TRUE,FALSE,5.023753386443628,2.4755482363528762,0.4927686623776221,4,4.305218672428733,2.085676069556456,5.7226743957941615,7.981444407995161
Yukon,20261,4,2,3,0,TRUE,TRUE,12.243192548549857,6.40021488403445,0.5227570226192777,4,6.707527110918636,14.539674898177172,20.255149661224664,7.470418523878958
Yukon,20264,4,2,3,0,TRUE,FALSE,5.0091096866751705,2.473057345010162,0.49371195675526725,4,4.28862877752258,2.0728155610227046,5.714750541926157,7.96024386622924
Yukon,20266,4,2,3,0,TRUE,FALSE,9.973777719152137,7.708861756822018,0.7729129296734861,4,4.443984520209416,12.92861900761292,19.496991656616256,3.025515692169954
Yukon,20269,4,4,5,0,TRUE,FALSE,16.95206546314349,8.818702107381249,0.5202140191444236,4,18.858146360576676,5.043185047845217,17.604560512528124,26.302369931623943
Yukon,20273,4,12,13,0,TRUE,TRUE,46.779043916178956,24.591750052341414,0.5257001424912863,4,46.81716737307619,12.772244867414873,57.404796325535855,70.1219670986889
Yukon,20287,4,2,3,0,TRUE,FALSE,2.5666120244068464,1.7994564122395444,0.7011018397513373,4,0.17187895109785736,3.3466224867483816,4.390659803121896,2.357286856659251
Yukon,20288,4,2,3,0,TRUE,TRUE,12.088965992994387,7.217752362589797,0.5970529131087405,4,5.828852735228345,14.483479075253518,21.229182547256627,6.814349614239056
Yukon,20306,4,2,3,0,TRUE,TRUE,12.825910628142308,5.9604250955048785,0.4647174979082308,4,5.613295152752751,13.86006769260402,20.0625501677657,11.767729499446762
Yukon,20310,4,4,5,0,TRUE,FALSE,7.6416409533842655,5.272361948282035,0.6899515405715386,4,0.7091216410994055,11.472846817609566,12.007112644711416,6.377482710116674
Yukon,20317,4,2,3,0,TRUE,FALSE,6.082969068397183,2.9856411846837045,0.4908197216051928,4,7.257322760437776,2.150921935948458,5.715444973224985,9.208186603977513
Yukon,20320,4,2,3,0,TRUE,TRUE,6.082781505352838,2.985571138240913,0.49082334054143084,4,7.256617696215292,2.150752349522228,5.71568983027613,9.2080661453977
Yukon,20324,4,2,3,0,TRUE,FALSE,10.101016971497028,5.0108545172375605,0.49607425978761854,4,9.725221203689532,3.880670567442523,10.684542850812733,16.113633264043326
Yukon,20331,4,4,5,0,TRUE,FALSE,15.185234612605168,8.952100347442293,0.5895266405703874,4,3.7420963814813826,22.495297097956787,22.125001302996765,12.378543667985735
Yukon,20338,4,8,9,0,TRUE,TRUE,27.59485508310225,12.988771362457774,0.47069540040496416,4,33.72692453579493,8.672180037725948,30.204999880148588,37.775315878739534
Yukon,20357,4,2,3,0,TRUE,FALSE,6.702461142246188,3.1075016838786103,0.46363591193267206,4,8.580139604487389,2.1685779773360725,7.205877045873058,8.855249941288232
Yukon,20360,4,2,3,0,TRUE,FALSE,6.696377451822489,3.1033329101535436,0.46343458571155355,4,8.57068700288353,2.1698057761743854,7.194290294988861,8.85072673324318
Yukon,20362,4,12,13,0,TRUE,TRUE,37.3885898071446,19.844897364945066,0.5307741604405978,4,35.64489533184765,10.706350990536649,46.01314550596654,57.18996740022756
Yukon,20368,4,2,3,0,TRUE,FALSE,6.806713982540242,3.48955044928022,0.5126630057074811,4,7.323533730206302,2.1656652280884243,7.105335025322556,10.632321946543687
Yukon,20391,4,2,3,0,TRUE,FALSE,9.766617081671802,7.154880402060164,0.7325853304402743,4,4.61538046058174,12.61684435184477,18.54177205956235,3.292471454698344
Yukon,20396,4,6,7,0,TRUE,FALSE,8.573541074449672,5.9883723747686375,0.6984712994044909,4,1.0244953100318006,10.12362028475486,15.458714362720203,7.687334340291825
Yukon,20414,4,2,3,0,TRUE,TRUE,9.726717332850233,7.422590446557049,0.76311361711814,4,4.160483708465386,11.923201309189508,19.279229726282296,3.543954587463744
Yukon,20419,4,4,5,0,TRUE,FALSE,20.610477530724758,10.651658168409076,0.5168079270618683,4,19.429274416952488,7.758038491659151,21.490463953836244,33.764133260451146
Yukon,20425,4,2,3,0,TRUE,FALSE,10.093433985144214,5.004673454926736,0.4958345655495194,4,9.726857958328738,3.8806568911226775,10.666186897060932,16.10003419406451
Yukon,20427,4,16,17,0,TRUE,FALSE,99.91503161755116,45.25643513278852,0.45294921494914214,4,46.66639154225035,104.96802609370093,156.58641894712915,91.43928988712426
Yukon,20438,4,2,3,0,TRUE,FALSE,12.337112524833401,6.2219999130803485,0.5043319415751515,4,6.713866973857341,14.241945471614722,20.278147233170245,8.114490420691293
Yukon,20441,4,2,3,0,TRUE,FALSE,2.98048953406546,2.042175913795819,0.6851813738833169,4,0.3443695506651515,3.698295518193206,5.205961875752996,2.6733311916504854
Yukon,20448,4,2,3,0,TRUE,TRUE,6.891764604414437,3.2983696529458073,0.4785958085151481,4,8.584535737279795,2.1675594241358596,7.211793078188355,9.603170178053738
Yukon,20455,4,6,7,0,TRUE,FALSE,21.82127754638468,13.636601919931898,0.6249222526474483,4,5.468036015938243,37.77363440072451,26.257530535599184,17.785909233276787
Yukon,20465,4,6,7,0,TRUE,TRUE,14.348309967396347,6.909093142429484,0.4815266158961585,4,17.17421040290077,4.33321403592649,15.812581634145797,20.073233796612328
Yukon,20469,4,12,13,0,TRUE,TRUE,45.67570382167161,22.879330675488738,0.5009081144061813,4,51.560315180169574,12.966274774623312,51.805582369454754,66.3706429624388
Yukon,20470,4,2,3,0,TRUE,FALSE,8.866363868199343,4.632853681354662,0.5225201390584866,4,9.133688999210715,2.9759897796342427,9.049895740432964,14.305880953519452
Yukon,20472,4,8,9,0,TRUE,FALSE,11.903267167576942,8.153854603790029,0.6850097951258408,4,1.3753224254968843,14.775446510735438,20.78405141496163,10.678248319113814
Yukon,20500,4,2,3,0,TRUE,TRUE,12.571213653580497,6.285957381743455,0.5000278855298197,4,5.807720376282655,14.885077139869043,20.159859849169717,9.432197249000572
Yukon,20503,4,2,3,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,20520,4,8,9,0,TRUE,FALSE,15.724343299231696,10.556842800563802,0.6713693920101336,4,2.0274675203378805,23.934137014102944,24.1371715887208,12.798597073765164
Yukon,20531,4,2,3,0,TRUE,TRUE,6.511328121584531,2.9752068056625,0.4569277956980739,4,7.936179828877576,2.1683389724546944,7.13193205271713,8.808861632288723
Yukon,20542,4,2,3,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,20555,4,2,3,0,TRUE,TRUE,9.638946587560495,6.541413240354463,0.6786439971351702,4,4.026229420014039,12.424727901627966,17.575883945926588,4.5289450826733875
Yukon,20558,4,8,9,0,TRUE,TRUE,50.379514975201445,22.068564598330546,0.43804638867987244,4,23.07024180529896,53.44169942045851,76.85455054639372,48.15156812865458
Yukon,20567,4,2,3,0,TRUE,TRUE,7.688589905622422,3.9053803360754284,0.5079449397111878,4,8.594113574043996,2.1592126667780747,8.645527756499554,11.355505625168064
Yukon,20579,4,2,3,0,TRUE,FALSE,3.0682286478509893,2.0923533924198736,0.6819418083086389,4,0.34580316345080964,4.0110855995679895,5.232731770557023,2.6832940578281352
Yukon,20592,4,2,3,0,TRUE,FALSE,4.081337341296838,2.630054409177891,0.6444099541995212,4,0.6599012529205938,6.229888330554156,6.062946067885512,3.3726137138270915
Yukon,20595,4,4,5,0,TRUE,TRUE,13.023544314176652,5.95089233150726,0.45693339600568444,4,15.8733753318301,4.336790118564505,14.265210261654765,17.618801544657238
Yukon,20608,4,8,9,0,TRUE,TRUE,37.74556299485535,18.304410625259383,0.48494204809593755,4,12.613775490654243,40.75070370396051,56.545891044690315,41.07188174011633
Yukon,20614,4,4,5,0,TRUE,FALSE,16.000313760307336,8.565482198263268,0.5353321395179154,4,18.257722346150565,4.148613060298573,17.021315469361383,24.573604165418818
Yukon,20630,4,2,3,0,TRUE,TRUE,7.687476265143398,3.904232710599508,0.5078692376979561,4,8.594118816800327,2.1597962514773643,8.642476919370317,11.353513072925583
Yukon,20635,4,4,5,0,TRUE,TRUE,7.677510112925534,3.8948223942778046,0.5073028022093576,4,8.592292461136374,2.1636842398764853,8.61794739042063,11.336116360268646
Yukon,20640,4,6,7,0,TRUE,FALSE,35.11725660408209,15.975369147336185,0.45491506718321445,4,17.63571759607902,29.005544016312292,55.40974200845998,38.418022795477064
Yukon,20645,4,2,3,0,TRUE,TRUE,3.2652843591548733,2.3458292047174814,0.7184149821869215,4,0.351294338151078,4.0612685657252,5.92754035907255,2.721034173670666
Yukon,20646,4,2,3,0,TRUE,TRUE,7.691606216089664,3.90864777954835,0.5081705523837214,4,8.593752915867809,2.1573852347467923,8.65430382436701,11.360982889377045
Yukon,20670,4,2,3,0,TRUE,TRUE,3.271821063954574,2.3515950695603025,0.7187419555022927,4,0.35195413276934007,4.067157459400089,5.942657162895665,2.7255155007532035
Yukon,20676,4,4,5,0,TRUE,FALSE,23.380118605489596,10.620412687532202,0.45424973528742296,4,11.744075422038804,19.31290693602358,36.85062842710832,25.612863636787676
Yukon,20683,4,6,7,0,TRUE,TRUE,7.69083703674139,3.907788814366581,0.5081096889321571,4,8.5939009517381,2.157891176195681,8.651982879537515,11.359573139494264
Yukon,20691,4,6,7,0,TRUE,FALSE,21.015579291874214,14.084582416241695,0.6701972008779017,4,4.487727011537527,38.42262354824566,23.622686892200093,17.52927971551357
Yukon,20714,4,4,5,0,TRUE,TRUE,15.452544122718818,8.855631312679202,0.573085651291516,4,3.9087790394251214,23.726977592322392,20.84204625735566,13.332373601772098
Yukon,20715,4,10,11,0,TRUE,TRUE,37.96530994843306,18.956556015044423,0.49931255772157385,4,42.96022790619553,10.815320153930644,43.10322077077916,54.982470962826916
Yukon,20720,4,2,3,0,TRUE,FALSE,7.846473982144951,4.104618105056866,0.5231162576205736,4,7.991329428628696,2.125100839525364,9.576479358695057,11.692986301730686
Yukon,20728,4,2,3,0,TRUE,TRUE,12.039717632037434,6.8559927476504585,0.5694479685642134,4,5.971692200704868,14.247884296663852,20.747099418911382,7.192194611869633
Yukon,20729,4,4,5,0,TRUE,TRUE,25.331961093974673,11.036301840775879,0.4356670926437241,4,11.53016241643051,26.467072649173254,38.499017725515444,24.83159158477949
Yukon,20740,4,8,9,0,TRUE,TRUE,29.82377582683869,15.732275197144878,0.5275078275966405,4,28.76369692943951,8.573885720472871,36.45302871050258,45.5044919469398
Yukon,20747,4,2,3,0,TRUE,FALSE,7.851437584988427,4.111717820299108,0.5236898053116433,4,7.998417026738409,2.118374995906676,9.58927817537723,11.699680141931395
Yukon,20750,4,2,3,0,TRUE,TRUE,6.875080246880755,4.794991007714678,0.6974450967158065,4,1.3926227585700468,12.913614238311848,7.669416201633287,5.524667789007836
Yukon,20752,4,4,5,0,TRUE,FALSE,15.78491161936731,8.28339562628317,0.5247666775732751,4,18.25814707717877,4.15296308725084,17.011374150420288,23.717162162619346
Yukon,20757,4,4,5,0,TRUE,TRUE,11.889270591977322,8.464765532174724,0.7119667658911392,4,2.1988146936380035,22.340096926066714,13.911477761009834,9.106692987194734
Yukon,20758,4,6,7,0,TRUE,TRUE,15.37823348307944,7.811916703910913,0.507985310049188,4,17.188067689474657,4.317763122250193,17.29417075665832,22.712932363934584
Yukon,20761,4,2,3,0,TRUE,TRUE,7.517445111978723,4.472719694998539,0.5949786966680282,4,1.7200582221126433,11.546433534267637,10.476446189593558,6.326842501941052
Yukon,20769,4,2,3,0,TRUE,TRUE,12.891423515926745,5.949796334898119,0.4615313683199863,4,5.790598830926423,14.224477110707456,20.09780223697373,11.452815885099367
Yukon,20786,4,2,3,0,TRUE,FALSE,10.052452682740903,5.7598753979092985,0.5729820949864756,4,9.709127472199969,2.837908619897065,10.76542241531034,16.89735222355624
Yukon,20791,4,2,3,0,TRUE,TRUE,4.804917146000016,3.373530177626701,0.7020995524210211,4,0.6772870657465639,8.544068959662122,6.233675119014526,3.7646374395768545
Yukon,20800,4,2,3,0,TRUE,TRUE,12.622441833945778,5.428270342762565,0.4300491469221282,4,5.921321270241836,13.29182335689866,19.163529814354675,12.11309289428794
Yukon,20801,4,2,3,0,TRUE,TRUE,6.6470877284412495,4.895523641259792,0.736491504439313,4,1.2100004447027488,12.893275604413828,7.466128901991695,5.018945962656725
Yukon,20802,4,2,3,0,TRUE,FALSE,7.894665002101346,4.14415049461549,0.524930506045846,4,9.130419787469943,2.0732869694859617,8.515285309660394,11.859667941789082
Yukon,20804,4,16,17,0,TRUE,FALSE,77.88594939972468,44.751513986630705,0.5745774986571441,4,76.14931335711749,20.33300211963182,85.90773223219654,129.15374988995285
Yukon,20807,4,2,3,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,20811,4,10,11,0,TRUE,TRUE,37.955341541031196,18.947239275127092,0.4991982289144834,4,42.95818668058047,10.819130486636578,43.07861322177207,54.96543577513566
Yukon,20821,4,4,5,0,TRUE,TRUE,15.69120885218093,8.2071172957868,0.5230391981332967,4,15.9803154888125,4.251898499019218,19.149072242883825,23.383549178008174
Yukon,20853,4,18,19,0,TRUE,TRUE,64.74687284360911,33.066734994367685,0.510707831005796,4,65.61719159071085,19.343795768618204,76.37260482754134,97.65389918756604
Yukon,20861,4,2,3,0,TRUE,FALSE,10.293117900637464,5.313953435359888,0.5162627579570219,4,9.721192399497006,3.880233067249005,10.714014890337516,16.857031245466327
Yukon,20866,4,2,3,0,TRUE,TRUE,7.423928898276391,3.8692139075538887,0.5211814337893513,4,7.501671731403677,2.15325001832992,8.6707568603304,11.370036983041569
Yukon,20893,4,8,9,0,TRUE,FALSE,37.80519962562103,18.06225696280849,0.47777176530414317,4,12.766367518706089,43.956982077136495,55.482420974925155,39.015027931716375
Yukon,20905,4,8,9,0,TRUE,FALSE,38.838489972276754,28.75429054146351,0.7403555226268728,4,17.072435484041076,49.59801200314863,74.59342849311079,14.090083908806523
Yukon,20913,4,6,7,0,TRUE,FALSE,33.852500448860425,15.57559554091742,0.46010177488799764,4,15.303027511048303,30.09062005309257,52.77556390890746,37.240790322393366
Yukon,20918,4,2,3,0,TRUE,FALSE,10.052680173498434,5.760024939533563,0.572984004277639,4,9.708951152372848,2.8380097465328458,10.76599162544427,16.897768169643776
Yukon,20926,4,4,5,0,TRUE,TRUE,9.677534927203798,6.61871915441783,0.6839261448504248,4,1.6554953453954453,17.0744244156269,12.455858365308096,7.524361582484751
Yukon,20932,4,2,3,0,TRUE,TRUE,7.55379472151964,4.10642835341488,0.5436245628592837,4,6.875079665604514,2.1404288501115665,9.53532772447234,11.66434264589014
Yukon,20941,4,4,5,0,TRUE,TRUE,24.66465116926992,10.392305349429169,0.42134410408273304,4,11.98639187404585,23.51228888325468,37.33716558536763,25.822758334411517
Yukon,20952,4,2,3,0,TRUE,FALSE,9.621741523715835,5.408957667466737,0.5621599430970624,4,8.530920019477241,3.0059334540948437,10.914236961020746,16.035875660270513
Yukon,20953,4,2,3,0,TRUE,TRUE,4.895797104105239,3.2623078787963524,0.6663486679341413,4,0.9824593511271674,8.57061626546786,6.256226068269354,3.773886731556576
Yukon,20974,4,2,3,0,TRUE,TRUE,7.551948931902411,4.104183282213676,0.5434601477343136,4,6.873980274507357,2.141633805876933,9.531147100929209,11.661034546296143
Yukon,20976,4,2,3,0,TRUE,TRUE,6.698805828064039,3.104947822152303,0.46350766119304515,4,8.574405124110637,2.169434965043755,7.198715784842994,8.85266743825877
Yukon,116,5,24,25,0,TRUE,TRUE,206.44483643402745,91.51111855868511,0.4432715302517574,4,83.68454943658726,291.09285337016837,258.3735060494743,192.62843687987987
Yukon,124,5,16,17,0,TRUE,TRUE,142.59404399157867,47.35865099194527,0.3321222238058006,4,77.17630336678013,179.26582399889685,175.55546301987263,138.3785855807651
Yukon,126,5,14,15,0,TRUE,TRUE,216.69271791845645,88.88314054459981,0.4101805607424583,4,132.97936024319546,299.2319301525374,287.56243750499016,146.99714377310278
Yukon,131,5,36,37,0,TRUE,TRUE,491.8008960164387,203.55482041517746,0.41389680674427554,4,259.7549966766716,676.0088946823853,648.726568362824,382.7131243438738
Yukon,198,5,34,35,0,TRUE,TRUE,266.8434143217565,164.59521361349417,0.6168232183351817,4,86.99571056359984,480.28128700659954,287.52953358668697,212.56712613013963
Yukon,217,5,50,51,0,TRUE,TRUE,341.2238154150027,115.7083266525286,0.3390980389566361,4,202.35620156988534,439.03466202026414,434.10980269002806,289.3945953798334
Yukon,246,5,28,29,0,TRUE,TRUE,435.14668038635733,187.79331826228366,0.4315632560853872,4,256.00821676206084,584.891636464135,609.3001069402275,290.38676137900603
Yukon,283,5,8,9,0,TRUE,TRUE,97.57772790853883,56.602217666374855,0.5800731261075173,4,56.57097547774646,142.9877013232585,149.4969060577828,41.25532877536753
Yukon,287,5,8,9,0,TRUE,FALSE,57.21985554885381,48.15575027112746,0.8415916085284855,4,13.465580575170783,125.55102912700048,50.903466987231496,38.95934550601248
Yukon,290,5,20,21,0,TRUE,TRUE,255.4482593698156,98.07525023911668,0.3839339147624879,4,122.20036081642428,333.74180882839494,324.5270656788542,241.3238021555889
Yukon,380,5,8,9,0,TRUE,FALSE,67.5440898012028,44.007779672817705,0.6515415309073279,4,20.099338072985425,125.16293634729726,72.13593614769047,52.77814863683802
Yukon,403,5,8,9,0,TRUE,TRUE,143.6006636052444,58.958191567780965,0.4105704673472538,4,93.15928851318593,197.211037622284,192.0400547267118,91.99227355879586
Yukon,522,5,24,25,0,TRUE,TRUE,294.09236400395037,122.70058273840962,0.41721784635238424,4,129.81013365663287,413.06255591680855,355.4598209871786,278.03694545518147
Yukon,536,5,32,33,0,TRUE,FALSE,101.61574298854246,72.94064213019858,0.71780848109749,4,14.697131036958194,182.20311315522568,135.53685264198938,74.02587511999658
Yukon,548,5,28,29,0,TRUE,TRUE,405.3687115841408,229.1741253724096,0.5653473463129896,4,230.6841512711055,593.8376556096222,612.2896345380508,184.66340491778473
Yukon,550,5,8,9,0,TRUE,FALSE,116.66081159593874,42.594118627408456,0.36511076894386413,4,57.255770212880336,145.6276693355913,149.36557646946085,114.3942303658225
Yukon,566,5,14,15,0,TRUE,TRUE,19.90349488198682,17.300658465480875,0.8692271667896084,4,0.6094791078317694,29.172597216747995,38.871481016549325,10.960422186818185
Yukon,580,5,12,13,0,TRUE,TRUE,172.2823563144301,75.63404889797188,0.43901215722829584,4,100.91196648221464,238.5403023563145,236.7441981437183,112.93295827547298
Yukon,584,5,20,21,0,TRUE,TRUE,88.27309284303794,61.94390862145297,0.7017303532300382,4,15.239466201812348,160.5067384629778,110.57300665462576,66.77316005273586
Yukon,587,5,22,23,0,TRUE,TRUE,307.1355346292053,102.38648837440992,0.3333593050313041,4,159.8942299946999,357.26352242706685,391.33390947847766,320.05047661657693
Yukon,677,5,12,13,0,TRUE,TRUE,196.88539752034413,95.67931626789859,0.4859645127212243,4,118.4881913036289,275.0645717907105,284.188064877465,109.80076210957206
Yukon,692,5,26,27,0,TRUE,TRUE,237.9017769725603,195.39649147931416,0.8213326271280911,4,56.49161040021741,513.2302591668198,217.52851767423678,164.35672064896718
Yukon,721,5,68,69,0,TRUE,FALSE,1168.5514800204692,481.81180334873216,0.4123154277638606,4,710.0062864165703,1591.1391856045564,1578.280978706141,794.7794693546091
Yukon,722,5,8,9,0,TRUE,TRUE,101.24908399859298,52.662678671216334,0.5201299270218402,4,62.33042145346508,145.19910426821798,148.03426374045716,49.43254653223171
Yukon,743,5,46,47,0,TRUE,TRUE,406.14644710575084,268.2464324716655,0.6604672634297858,4,122.39327897417834,762.5828409759093,423.02257869062043,316.58708978229527
Yukon,772,5,6,7,0,TRUE,TRUE,90.58252307341826,30.559368583655758,0.3373649523858704,4,46.311279427254945,106.69285876221971,114.2967905810152,95.0291635231832
Yukon,803,5,26,27,0,TRUE,TRUE,219.22836875766765,148.1617059670071,0.6758327255118302,4,69.49140595930223,421.05476078835505,219.10631293727133,167.260995345742
Yukon,806,5,18,19,0,TRUE,TRUE,283.9830047047206,88.6529760909683,0.31217704800027646,4,157.72075333932995,320.2461559226587,362.67943326570185,295.285676291192
Yukon,819,5,32,33,0,TRUE,TRUE,332.6939034548262,219.71098201187937,0.6603997840967715,4,102.09186713491903,626.0624624947163,343.77543971983687,258.8458444698326
Yukon,988,5,38,39,0,TRUE,FALSE,526.9662363269612,209.6230313750707,0.3977921485751662,4,274.2332497855383,693.2679134763682,705.3855335740479,434.97824847189037
