year_2015,year_2016,year_2017,year_2019,year_2021,sd,mean,cv,mean_cv,change_2016_2017,change_2015_2016
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.6853930880781e-4,3.8126039427583e-4,2.6911418939973e-4,3.4431157549031e-4,2.8501567586217e-4,1.200043876172411e-4,3.280409219088485e-4,0.3658213948398373,0.0460147101616499,-1.121462048761e-4,-1.8727891453198002e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.9886140527756e-4,3.9440730442327e-4,3.186878558681e-4,3.4431157549031e-4,3.6001980108906e-4,1.1273348998140629e-4,3.5483690535495103e-4,0.31770508726716723,0.040023618200581486,-7.571944855517003e-5,-2.0445410085429e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.9128088116012e-4,4.2070112471816e-4,3.2576980822073e-4,3.5755432839378e-4,3.9002145117981e-4,1.036485410652807e-4,3.6482935578964677e-4,0.2841014282991042,0.03583190422370396,-9.493131649743002e-5,-1.7057975644196004e-4
0,0,0,0,0,0,0,NA,0,0,0
5.7611983292524e-4,3.8126039427583e-4,2.6911418939973e-4,3.4431157549031e-4,3.300181509983e-4,1.1676038870704371e-4,3.362640886327423e-4,0.3472282430805924,0.0436977614626277,-1.121462048761e-4,-1.9485943864941e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.7611983292524e-4,3.8783384934955e-4,2.6911418939973e-4,3.4431157549031e-4,3.4501897604368e-4,1.1534407100421917e-4,3.3962374903545486e-4,0.3396231015404576,0.042750058472963225,-1.1871965994982004e-4,-1.8828598357568997e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.8224717056937e-4,4.6671531023421e-4,3.1160590351548e-4,3.7079708129726e-4,3.9002145117981e-4,1.441161534310025e-4,3.942505117045221e-4,0.36554461986091946,0.04603804668035639,-1.5510940671873e-4,-2.1553186033516003e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,2.0377710728536e-4,2.0537661822611e-4,2.3836955226252e-4,1.2000660036302e-4,5.027181371948612e-5,1.5904185432839436e-4,0.31609172272151315,0.03965062696272649,1.5995109407499917e-6,6.732767317148999e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
9.85468135266872e-5,7.23080058109343e-5,2.83278094104983e-5,1.456702819382e-4,7.50041252268875e-5,4.2813113255332574e-5,7.711169152808997e-5,0.5552091052202734,0.06946861088262125,-4.398019640043599e-5,-2.6238807715752913e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.7466664645193e-4,4.6014185516049e-4,3.1160590351548e-4,3.7079708129726e-4,4.0502227622519e-4,1.3952848309171863e-4,3.9362704095701145e-4,0.35446874470942846,0.044653016749515946,-1.4853595164501001e-4,-2.1452479129144004e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.79026205871874e-5,6.5734550737213e-5,4.9573666468372e-5,3.97282587104207e-5,1.6500907549915e-4,5.337635006348646e-5,6.85540870109716e-5,0.778602011794628,0.0973852363004631,-1.6160884268841e-5,2.7831930150025597e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.8923202324373e-4,3.8242542704172e-4,2.9134056387641e-4,3.1501732595292e-4,7.216212365930439e-5,2.553516737654307e-4,0.2825989843543905,0.03554830575884357,9.319340379798999e-5,1.0729944442523e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.9886140527756e-4,4.0098075949699e-4,3.186878558681e-4,3.4431157549031e-4,3.6001980108906e-4,1.1264276875839053e-4,3.559173609967351e-4,0.31648573827064264,0.03987214497470247,-8.229290362889001e-5,-1.9788064578057002e-4
0,0,0,0,0,0,0,NA,0,0,0
9.09662894092498e-5,8.54549159583769e-5,9.9147332936744e-5,1.0594202322778e-4,2.4001320072604e-4,6.515230904743298e-5,1.1444601188427062e-4,0.5692842238427311,0.07126066824074014,1.3692416978367108e-5,-5.511373450872909e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.3063668822062e-4,2.8923202324373e-4,2.1245857057873e-4,2.7809781097294e-4,2.2501237568066e-4,1.292520986189665e-4,2.774482612192744e-4,0.465860186151303,0.05847529049747974,-7.677345266500003e-5,-2.4140466497689003e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.9418725410674e-4,2.2349747250652e-4,1.9829466587348e-4,1.986412935521e-4,1.6500907549915e-4,9.087982404085913e-5,2.1175159759647484e-4,0.42918129106182507,0.05383294403062505,-2.5202806633040006e-5,-1.7068978160021998e-4
0,0,0,0,0,0,0,NA,0,0,0
7.58052411743748e-5,9.20283710320982e-5,7.08195235262457e-5,1.0594202322778e-4,1.6500907549915e-4,3.7892851250763206e-5,9.124951428506865e-5,0.41526633371859706,0.051988135039824065,-2.1208847505852502e-5,1.6223129857723394e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.2160297762987e-4,4.2727457979188e-4,2.4078637998923e-4,4.6349635162157e-4,3.7502062613443e-4,1.3835682634002854e-4,3.777562902511681e-4,0.36625949033975275,0.04611297304643887,-1.8648819980265e-4,-1.9432839783799005e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
8.33857652918123e-5,8.54549159583769e-5,6.37375711736211e-5,1.0594202322778e-4,1.950107255899e-4,5.157527512629529e-5,9.751771272796426e-5,0.5288810994795361,0.06619546543357899,-2.1717344784755795e-5,2.069150666564589e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.0789511586831e-4,3.8126039427583e-4,1.8413076116823e-4,4.1052534000768e-4,3.4501897604368e-4,1.1817990452891591e-4,3.245017486487743e-4,0.3641888064425452,0.045807539835385824,-1.971296331076e-4,-1.2663472159248003e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.5192507409962e-4,4.6014185516049e-4,2.9744199881023e-4,3.7079708129726e-4,3.7502062613443e-4,1.3624695973716617e-4,3.8192893253986604e-4,0.35673380079144595,0.044925912914903124,-1.6269985635026e-4,-1.9178321893913e-4
5.6853930880781e-4,4.0098075949699e-4,2.0537661822611e-4,4.2376809291115e-4,3.6001980108906e-4,1.304862703545129e-4,3.4819514181427217e-4,0.3747504048293542,0.04714847135275676,-1.9560414127088e-4,-1.6755854931082003e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.9418725410674e-4,2.1035056235908e-4,1.9829466587348e-4,1.986412935521e-4,1.6500907549915e-4,9.151725914050044e-5,2.096666850885084e-4,0.43648927392478915,0.05474461759005109,-1.2055896485599994e-5,-1.8383669174766e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.8951310293593e-4,2.0377710728536e-4,2.6911418939973e-4,3.5755432839378e-4,3.4501897604368e-4,7.764202734710096e-5,2.4043662190093015e-4,0.32292097074584875,0.04057550338739441,6.533708211436999e-5,1.4264004349429993e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
4.54831447046249e-5,4.60141855160491e-5,2.83278094104983e-5,9.2699270324315e-5,6.000330018151e-5,2.4123467307554116e-5,4.944186290742524e-5,0.4879158245457459,0.061032739698262235,-1.76863761055508e-5,5.310408114241988e-7
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.7608511309629e-4,3.753434746891e-4,2.9134056387641e-4,3.0001650090755e-4,6.915561095724236e-5,2.489789737241821e-4,0.27775683192369754,0.034937460592470854,9.925836159281002e-5,9.415253427779e-5
5.8370035704268e-4,4.0098075949699e-4,3.186878558681e-4,3.5755432839378e-4,3.7502062613443e-4,1.0310875184753851e-4,3.565087797972531e-4,0.28921798757993156,0.03646419362981404,-8.229290362889001e-5,-1.8271959754568998e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.5950559821706e-4,4.5356840008677e-4,2.9744199881023e-4,3.7079708129726e-4,3.7502062613443e-4,1.3903201676769138e-4,3.825609535522402e-4,0.3634244830182493,0.04576280121163937,-1.5612640127653997e-4,-2.0593719813029e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.7466664645193e-4,4.4699494501304e-4,2.9744199881023e-4,3.5755432839378e-4,3.7502062613443e-4,1.466226134537678e-4,3.8305019304286296e-4,0.382776503228027,0.04818223182241588,-1.4955294620281e-4,-2.2767170143889003e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,1.4461601162186e-4,8.49834282314949e-5,1.3242752903473e-4,2.7001485081679e-4,6.907193827826037e-5,1.3959386534950088e-4,0.494806402167639,0.061972944903135686,-5.96325833903651e-5,8.166577507989986e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.03220964697499e-5,1.97203652211639e-5,1.41639047052491e-5,2.64855058069471e-5,7.50041252268875e-5,2.4212634312030104e-5,3.1651438623671264e-5,0.7649773711682768,0.09564986640483031,-5.556460515914801e-6,-1.0601731248586001e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
9.09662894092498e-5,9.86018261058195e-5,7.08195235262457e-5,1.1918477613126e-4,1.6500907549915e-4,3.58182798821679e-5,9.673329509231548e-5,0.3702787116678435,0.04636948059168621,-2.7782302579573795e-5,7.63553669656969e-6
1.1370786176156e-4,1.1832219132698e-4,1.0622928528936e-4,1.3242752903473e-4,3.0001650090755e-4,8.21043462840621e-5,1.42134619100707e-4,0.5776519950138854,0.07233086716844879,-1.2092906037620003e-5,4.614329565420005e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.7466664645193e-4,4.7328876530793e-4,2.8327809410498e-4,4.3701084581462e-4,3.7502062613443e-4,1.454262829148735e-4,3.981152101214606e-4,0.36528693005852636,0.04600921706617207,-1.9001067120295005e-4,-2.0137788114400003e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.8923202324373e-4,3.8242542704172e-4,2.9134056387641e-4,3.1501732595292e-4,7.216212365930439e-5,2.553516737654307e-4,0.2825989843543905,0.03554830575884357,9.319340379798999e-5,1.0729944442523e-4
1.7435205470106e-4,2.3007092758024e-4,2.6911418939973e-4,4.2376809291115e-4,3.9002145117981e-4,1.0609158153751691e-4,2.6556971621825116e-4,0.3994867451314685,0.05016821664312453,3.9043261819489997e-5,5.571887287918e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.7608511309629e-4,3.9658933174697e-4,2.9134056387641e-4,3.6001980108906e-4,8.293307117600366e-5,2.648167433005389e-4,0.31317155457154544,0.039378158971831154,1.2050421865067998e-4,9.415253427779e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.0612733764412e-4,6.5734550737213e-5,2.12458570578737e-5,6.62137645173679e-5,4.50024751361325e-5,3.1314123002146776e-5,5.593968468247565e-5,0.5597836880899799,0.07002190823534465,-4.4488693679339296e-5,-4.0392786906907e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.6708612233449e-4,4.6671531023421e-4,2.7619614175235e-4,4.6349635162157e-4,3.7502062613443e-4,1.4441016580341555e-4,3.988207863134109e-4,0.36209287669858736,0.045610577775347654,-1.9051916848185997e-4,-2.0037081210028e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.4579773645549e-4,3.3524620875978e-4,2.1954052293136e-4,3.3106882258683e-4,2.5501402577141e-4,1.2664183958386436e-4,3.0221819268145574e-4,0.4190410857143451,0.05264457663288941,-1.1570568582842e-4,-2.1055152769571e-4
9.09662894092498e-5,1.1174873625326e-4,7.79014758788703e-5,1.3242752903473e-4,2.7001485081679e-4,7.739907755443196e-5,1.2674299315788867e-4,0.6106773686338063,0.07644557119823894,-3.384726037438971e-5,2.0782446844010204e-5
0,0,0,0,0,0,0,NA,0,0,0
1.0612733764412e-4,1.3146910147442e-4,1.1331123764199e-4,1.456702819382e-4,3.1501732595292e-4,8.67538738192772e-5,1.4972485974515452e-4,0.5794219741927978,0.07255875602637674,-1.8157863832430008e-5,2.534176383030001e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.8370035704268e-4,3.8783384934955e-4,2.9744199881023e-4,3.4431157549031e-4,3.6001980108906e-4,1.1064481449503342e-4,3.4732539937947724e-4,0.3185624048592722,0.04012421033186606,-9.039185053932001e-5,-1.9586650769312994e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.7902620587187e-4,2.2349747250652e-4,1.9829466587348e-4,2.1188404645557e-4,1.8000990054453e-4,8.018517781366426e-5,2.1214957817760572e-4,0.3779652945929285,0.047431292705021465,-2.5202806633040006e-5,-1.5552873336534997e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
9.85468135266872e-5,9.20283710320982e-5,1.1331123764199e-4,1.0594202322778e-4,2.1001155063528e-4,4.8755439821603186e-5,1.114325726475731e-4,0.4375331078086263,0.05478914197714491,2.1282866609891802e-5,-6.518442494589006e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.4321783772768e-4,2.6911418939973e-4,4.502535987181e-4,3.9002145117981e-4,1.1018106827888172e-4,2.7412012068711697e-4,0.4019444760300661,0.05048291460935949,2.5896351672049985e-5,6.128525890917999e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.27415723523124e-5,1.97203652211639e-5,1.41639047052491e-5,2.64855058069471e-5,1.2000660036302e-4,4.46048597860962e-5,4.128713470579812e-5,1.08035735838632,0.13508079604115758,-5.556460515914801e-6,-3.0212071311485e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
4.54831447046249e-5,6.5734550737213e-5,4.9573666468372e-5,5.29710116138943e-5,1.6500907549915e-4,5.0466961889464985e-5,7.153973515211986e-5,0.7054395963607303,0.08824254681334939,-1.6160884268841e-5,2.02514060325881e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
7.58052411743748e-6,3.28672753686065e-5,2.12458570578737e-5,0,1.50008250453775e-5,1.2626605135252487e-5,1.4886847787424611e-5,0.8481718437343451,0.10603450645860713,-1.16214183107328e-5,2.5286751251169022e-5
1.21288385879e-4,1.4461601162186e-4,8.49834282314949e-5,1.456702819382e-4,2.8501567586217e-4,7.604126699779089e-5,1.4293584175508598e-4,0.5319957966042144,0.06662454343706249,-5.96325833903651e-5,2.3327625742859996e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.3664438265396e-4,2.6911418939973e-4,4.502535987181e-4,4.0502227622519e-4,1.1417571201875382e-4,2.761904563057056e-4,0.41339484914126323,0.0519160227919254,3.246980674576999e-5,5.4711803835459985e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.0612733764412e-4,1.1832219132698e-4,9.9147332936744e-5,1.456702819382e-4,3.1501732595292e-4,9.017852732390286e-5,1.4574383285381113e-4,0.6187467802795934,0.07747087338869627,-1.9174858390235997e-5,1.2194853682859997e-5
5.4579773645549e-4,3.6154002905467e-4,2.3370442763661e-4,3.3106882258683e-4,2.5501402577141e-4,1.2376455273641401e-4,3.084815990402373e-4,0.4012056249756102,0.05042062452111148,-1.2783560141806e-4,-1.8425770740082e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
5.2305616410318e-4,2.8265856817001e-4,1.9121271352086e-4,3.0458331677989e-4,2.4001320072604e-4,1.2763622749443533e-4,2.7819336513240254e-4,0.45880399568008573,0.05759391865450157,-9.144585464914998e-5,-2.4039759593317e-4
0,0,0,0,0,0,0,NA,0,0,0
3.79026205871874e-5,1.0517528117954e-4,1.3455709469986e-4,9.2699270324315e-5,6.000330018151e-5,3.794577247344029e-5,7.804722324097545e-5,0.4861899103864395,0.06084203011864079,2.9381813520320006e-5,6.72726605923526e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.7144568175443e-4,2.0377710728536e-4,1.4872099940511e-4,1.986412935521e-4,1.2000660036302e-4,9.756459913967121e-5,1.900260469166152e-4,0.513427504927697,0.06434471090701416,-5.5056107880250004e-5,-1.6766857446907002e-4
1.1370786176156e-4,1.7090983191675e-4,2.6911418939973e-4,1.456702819382e-4,1.0500577531764e-4,6.59426121791628e-5,1.4505842541884047e-4,0.4545934645902895,0.05695110919602767,9.820435748298e-5,5.720197015519e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.03220964697499e-5,2.62938202948852e-5,7.08195235262457e-5,1.32427529034736e-5,1.0500577531764e-4,3.793303412022833e-5,4.7269500438703787e-5,0.8024843454696031,0.10035190399658425,4.45257032313605e-5,-4.0282761748647014e-6
0,0,0,0,0,0,0,NA,0,0,0
5.3063668822062e-4,3.089523884649e-4,1.9829466587348e-4,3.1782606968336e-4,2.4001320072604e-4,1.281610393289725e-4,2.8731400871622874e-4,0.44606609994973556,0.05600966225134364,-1.1065772259141998e-4,-2.2168429975572007e-4
0,0,0,0,0,0,0,NA,0,0,0
4.3208987469393e-4,2.3664438265396e-4,1.4163904705249e-4,2.1188404645557e-4,1.950107255899e-4,1.1106255169416572e-4,2.2138843802333596e-4,0.5016637394698042,0.06290168231699594,-9.500533560147001e-5,-1.9544549203997e-4
1.7435205470106e-4,2.3007092758024e-4,2.620322370471e-4,4.1052534000768e-4,3.7502062613443e-4,9.937580218688676e-5,2.585628312762328e-4,0.3843390857702966,0.048268628198653775,3.196130946685999e-5,5.571887287918e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.21288385879e-4,1.3804255654814e-4,1.1331123764199e-4,1.5891303484168e-4,3.300181509983e-4,8.987443491557857e-5,1.5857463347078142e-4,0.5667642607677136,0.07098428540025113,-2.4731318906149986e-5,1.675417066913999e-5
0,0,0,0,0,0,0,NA,0,0,0
