tributary_group_id,year,trib_total_assignment_rescale,trib_total_assignment_individuals,n_reaches,mean_str_order,min_str_order,max_str_order,stream_order
3_6269_3,2018,0,0,1,3,3,3,3
3_6275_4,2018,5.658257526369505e-4,82.69147296762186,2,4,4,4,4
3_6288_4,2018,0.0031059502380784486,453.9128856434987,6,4,4,4,4
3_6300_4,2018,0,0,17,4,4,4,4
3_6311_3,2018,0,0,2,3,3,3,3
3_6335_4,2018,0,0,18,4,4,4,4
3_6338_3,2018,0,0,5,3,3,3,3
3_6342_4,2018,0.0037390687130599296,546.4387189327173,7,4,4,4,4
3_6349_3,2018,0.0012536048771041603,183.20557755463335,8,3,3,3,3
3_6366_4,2018,0,0,19,4,4,4,4
3_6379_3,2018,7.160190406730487e-4,104.64117066108136,3,3,3,3,3
3_6386_3,2018,5.321738100414131e-5,7.777347712088223,4,3,3,3,3
3_6401_3,2018,0,0,1,3,3,3,3
3_6405_3,2018,0,0,8,3,3,3,3
3_6429_4,2018,4.7948755197629547e-4,70.07374930847175,1,4,4,4,4
3_6430_3,2018,0,0,9,3,3,3,3
3_6431_4,2018,0,0,20,4,4,4,4
3_645_3,2018,0,0,2,3,3,3,3
3_6462_4,2018,5.658257526369505e-4,82.69147296762186,3,4,4,4,4
3_6468_4,2018,0,0,35,4,4,4,4
3_6470_4,2018,0.004371763653069328,638.9026555505108,8,4,4,4,4
3_6472_4,2018,0,0,34,4,4,4,4
3_6478_3,2018,0,0,1,3,3,3,3
3_6483_3,2018,0,0,1,3,3,3,3
3_6508_4,2018,0,0,21,4,4,4,4
3_6523_4,2018,0,0,22,4,4,4,4
3_6537_3,2018,0,0,3,3,3,3,3
3_6540_4,2018,0,0,23,4,4,4,4
3_6548_4,2018,4.7948755197629547e-4,70.07374930847175,1,4,4,4,4
3_6571_4,2018,0,0,27,4,4,4,4
3_6578_4,2018,0,0,24,4,4,4,4
3_6580_4,2018,0,0,25,4,4,4,4
3_6581_4,2018,0,0,33,4,4,4,4
3_6583_4,2018,0,0,1,4,4,4,4
3_6593_4,2018,0,0,30,4,4,4,4
3_6594_4,2018,0,0,32,4,4,4,4
3_6597_4,2018,0,0,28,4,4,4,4
3_6601_4,2018,0,0,26,4,4,4,4
3_6604_4,2018,0,0,29,4,4,4,4
3_6611_4,2018,0,0,31,4,4,4,4
3_6641_3,2018,0,0,10,3,3,3,3
3_6662_3,2018,0,0,1,3,3,3,3
3_6675_4,2018,5.658257526369505e-4,82.69147296762186,4,4,4,4,4
3_6677_4,2018,0.005002272093610901,731.0470505765779,9,4,4,4,4
3_6695_4,2018,7.47702362790194e-4,109.27146640524731,3,4,4,4,4
3_6712_3,2018,0,0,7,3,3,3,3
3_6721_3,2018,0,0,1,3,3,3,3
3_6727_4,2018,0.005629935466308555,822.7756588527313,10,4,4,4,4
3_6756_4,2018,3.736209983546585e-4,54.60209356254486,2,4,4,4,4
3_6769_4,2018,0.0011453819015284825,167.38954723507703,4,4,4,4,4
3_6786_3,2018,0,0,4,3,3,3,3
3_6790_4,2018,0.006256371347733428,914.3248778718065,11,4,4,4,4
3_6801_4,2018,0,0,1,4,4,4,4
3_6813_3,2018,0,0,11,3,3,3,3
3_6831_4,2018,9.225417709291311e-4,134.82302202889602,5,4,4,4,4
3_6840_4,2018,0,0,1,4,4,4,4
3_6848_4,2018,0.0015442496157203134,225.68127159021378,5,4,4,4,4
3_6853_3,2018,0.006184320138096974,903.7950979419062,15,3,3,3,3
3_6857_4,2018,0,0,1,4,4,4,4
3_6872_4,2018,5.955141848658007e-4,87.03022951884272,1,4,4,4,4
3_687_4,2018,0,0,20,4,4,4,4
3_6885_4,2018,0.008875083694831162,1297.0313564137107,15,4,4,4,4
3_6888_4,2018,0.009561886988444276,1397.4028501522123,16,4,4,4,4
3_6891_4,2018,0.006879986542851339,1005.4618733319234,12,4,4,4,4
3_6918_4,2018,0.00750308153308279,1096.5228444893182,13,4,4,4,4
3_6925_4,2018,0.010249391279088527,1497.876789699835,17,4,4,4,4
3_6933_4,2018,0.0012810649072970326,187.21866874711026,6,4,4,4,4
3_6938_4,2018,0.008189449699569236,1196.830747444147,14,4,4,4,4
3_6945_4,2018,0,0,1,4,4,4,4
3_694_4,2018,0,0,21,4,4,4,4
3_697_3,2018,0,0,20,3,3,3,3
3_6985_3,2018,0,0,1,3,3,3,3
3_6988_4,2018,5.955141848658007e-4,87.03022951884272,1,4,4,4,4
3_7006_4,2018,0.0019439534643325039,284.09519113794516,6,4,4,4,4
3_7013_3,2018,5.431153778326673e-4,79.3725106625995,5,3,3,3,3
3_7029_3,2018,0,0,1,3,3,3,3
3_7040_4,2018,0.0030632083215291444,447.66645373323377,7,4,4,4,4
3_7074_4,2018,0.0030632083215291444,447.66645373323377,6,4,4,4,4
3_7075_3,2018,0,0,1,3,3,3,3
3_7079_4,2018,0.0030632083215291444,447.66645373323377,8,4,4,4,4
3_7080_4,2018,0.0011967144223848807,174.89143583059365,2,4,4,4,4
3_7084_4,2018,0.002360021316006014,344.9005951850669,7,4,4,4,4
3_7087_3,2018,2.753879227837492e-4,40.246017199385456,4,3,3,3,3
3_708_4,2018,0,0,22,4,4,4,4
3_7096_4,2018,0.0018126538846477934,264.9066766640825,3,4,4,4,4
3_7143_4,2018,0.0016428276647004647,240.08776340232004,7,4,4,4,4
3_7158_4,2018,0.0037226954501126323,544.0458811658104,9,4,4,4,4
3_7162_4,2018,0.0030632083215291444,447.66645373323377,5,4,4,4,4
3_7182_3,2018,0.001413645139378983,206.59434160426272,5,3,3,3,3
3_7185_4,2018,0.002430821455430846,355.24753996103016,4,4,4,4,4
3_71_4,2018,0,0,1,4,4,4,4
3_7201_4,2018,0.002772566994755346,405.19125831453056,8,4,4,4,4
3_7202_4,2018,0.005771982847999021,843.5348893551209,12,4,4,4,4
3_7212_4,2018,0.006457133792408416,943.6649038239431,13,4,4,4,4
3_7219_4,2018,0.004397414142050357,642.6512949616654,10,4,4,4,4
3_7222_3,2018,0,0,3,3,3,3,3
3_7223_4,2018,0.005085279523859097,743.1780054553399,11,4,4,4,4
3_7230_3,2018,0.00520887659487946,761.2408522054689,16,3,3,3,3
3_7231_3,2018,0,0,4,3,3,3,3
3_7234_4,2018,0.003201178326006281,467.8298040975359,9,4,4,4,4
3_724_4,2018,0,0,14,4,4,4,4
3_7252_4,2018,0.0036273500226022045,530.1118143531539,10,4,4,4,4
3_7253_4,2018,0.007142368607767394,1043.8071754449502,14,4,4,4,4
3_726_4,2018,0,0,23,4,4,4,4
3_7288_4,2018,9.343574943456148e-4,136.5498072961512,1,4,4,4,4
3_730_3,2018,0,0,1,3,3,3,3
3_7344_4,2018,5.347426720755017e-4,78.14889832513005,1,4,4,4,4
3_7352_4,2018,0.0020088686438542503,293.58209021879173,8,4,4,4,4
3_7354_3,2018,0,0,1,3,3,3,3
3_7359_3,2018,0.001800713201140711,263.16162935430697,9,3,3,3,3
3_7362_3,2018,0,0,1,3,3,3,3
3_7395_3,2018,0.004938678660937799,721.7533155454325,14,3,3,3,3
3_7400_4,2018,9.343574943456148e-4,136.5498072961512,1,4,4,4,4
3_7402_3,2018,0,0,10,3,3,3,3
3_7405_3,2018,0,0,6,3,3,3,3
3_7427_3,2018,0,0,6,3,3,3,3
3_747_4,2018,0,0,15,4,4,4,4
3_7491_3,2018,1.5629517469213025e-6,0.22841445715031988,1,3,3,3,3
3_7533_4,2018,0.0019035564866762412,278.1914556323259,2,4,4,4,4
3_7537_4,2018,0,0,2,4,4,4,4
3_7560_3,2018,0.009859549199358834,1440.9040986418981,19,3,3,3,3
3_756_4,2018,0,0,13,4,4,4,4
3_758_4,2018,0,0,12,4,4,4,4
3_7618_4,2018,9.32195298118939e-4,136.2338174529961,1,4,4,4,4
3_7621_4,2018,0.004052825979408639,592.2921471087167,11,4,4,4,4
3_7639_4,2018,9.32195298118939e-4,136.2338174529961,1,4,4,4,4
3_7640_3,2018,9.903673829472896e-5,14.473526044606574,5,3,3,3,3
3_7642_4,2018,0,0,1,4,4,4,4
3_7647_3,2018,0,0,1,3,3,3,3
3_7673_4,2018,0.0023890831512155346,349.14777896809187,9,4,4,4,4
3_7681_4,2018,0.0027720159893171387,405.11073272677464,10,4,4,4,4
3_768_4,2018,0,0,9,4,4,4,4
3_7696_4,2018,0.0064224085767967554,938.5900566388083,15,4,4,4,4
3_7719_4,2018,0,0,1,4,4,4,4
3_772_4,2018,0,0,2,4,4,4,4
3_7743_4,2018,0.004477071281801944,654.2926283363814,12,4,4,4,4
3_7757_4,2018,0,0,1,4,4,4,4
3_775_4,2018,0,0,1,4,4,4,4
3_7772_4,2018,5.347426720755017e-4,78.14889832513005,1,4,4,4,4
3_777_4,2018,0,0,3,4,4,4,4
3_7808_4,2018,0.003986568936276666,582.6091440542825,4,4,4,4,4
3_7818_4,2018,0.004901481367479423,716.3171914875453,13,4,4,4,4
3_782_4,2018,0,0,10,4,4,4,4
3_7835_4,2018,0.005325455382251189,778.2780259283355,14,4,4,4,4
3_7837_4,2018,0.005749227766712101,840.2093935106066,15,4,4,4,4
3_7841_4,2018,0,0,8,4,4,4,4
3_7842_4,2018,0,0,9,4,4,4,4
3_785_3,2018,0,0,1,3,3,3,3
3_787_4,2018,0,0,11,4,4,4,4
3_788_4,2018,0,0,1,4,4,4,4
3_7910_4,2018,0.005426824823771265,793.0924602204042,13,4,4,4,4
3_7915_3,2018,0,0,4,3,3,3,3
3_7929_4,2018,0.005927444351453759,866.2544998545068,14,4,4,4,4
3_7933_4,2018,0,0,7,4,4,4,4
3_7941_4,2018,0.0027720159893171387,405.11073272677464,11,4,4,4,4
3_7944_3,2018,0,0,3,3,3,3,3
3_795_4,2018,0,0,16,4,4,4,4
3_7962_4,2018,0,0,2,4,4,4,4
3_7971_3,2018,0,0,6,3,3,3,3
3_7978_3,2018,8.546536061715638e-5,12.490164196673083,2,3,3,3,3
3_7981_4,2018,0.004924613173730261,719.6977430484615,12,4,4,4,4
3_7985_4,2018,0,0,1,4,4,4,4
3_7988_4,2018,0.003232163825065461,472.3581178865417,12,4,4,4,4
3_7993_4,2018,0.004431471383078643,647.6285223372623,11,4,4,4,4
3_7997_4,2018,0.0024794236979185213,362.3504174849065,7,4,4,4,4
3_79_4,2018,0,0,24,4,4,4,4
3_8001_4,2018,0,0,4,4,4,4,4
3_8005_4,2018,0,0,5,4,4,4,4
3_8011_4,2018,0,0,2,4,4,4,4
3_8021_4,2018,0,0,3,4,4,4,4
3_8031_4,2018,0,0,6,4,4,4,4
3_8032_4,2018,0.006172770833900101,902.1072479786624,16,4,4,4,4
3_8054_4,2018,0.0029546711468722755,431.80450541735496,8,4,4,4,4
3_8066_3,2018,0.004017629433622345,587.1484183178704,8,3,3,3,3
3_8072_4,2018,0.0029758484724332363,434.89942330681106,3,4,4,4,4
3_8074_4,2018,0,0,1,4,4,4,4
3_8085_4,2018,1.604496280351154e-4,23.448589989935872,1,4,4,4,4
3_8110_4,2018,0.0038053858487746856,556.1305040974789,13,4,4,4,4
3_8114_4,2018,0.0034364105181734117,502.2073423574169,9,4,4,4,4
3_8117_4,2018,0.003935934068793475,575.2092126156848,10,4,4,4,4
3_8119_3,2018,0,0,12,3,3,3,3
3_8122_4,2018,0,0,1,4,4,4,4
3_8134_3,2018,3.788194233832487e-4,55.36180699149811,3,3,3,3,3
3_8135_4,2018,0.0024794236979185213,362.3504174849065,6,4,4,4,4
3_8145_4,2018,0,0,2,4,4,4,4
3_8157_4,2018,1.604496280351154e-4,23.448589989935872,1,4,4,4,4
3_815_4,2018,0,0,6,4,4,4,4
3_8174_4,2018,0,0,1,4,4,4,4
3_818_4,2018,0,0,29,4,4,4,4
3_8191_4,2018,0.001979034374770003,289.22202063201314,2,4,4,4,4
3_81_4,2018,0,0,2,4,4,4,4
3_8200_3,2018,0,0,11,3,3,3,3
3_8210_4,2018,8.533725051837136e-5,12.471441802506346,1,4,4,4,4
3_8219_4,2018,8.533725051837136e-5,12.471441802506346,1,4,4,4,4
3_8221_3,2018,0,0,1,3,3,3,3
3_8225_4,2018,0.0020488074110972085,299.4188614799794,5,4,4,4,4
3_8227_3,2018,0,0,6,3,3,3,3
3_8228_3,2018,0,0,1,3,3,3,3
3_822_4,2018,0,0,8,4,4,4,4
3_8239_4,2018,0,0,3,4,4,4,4
3_823_4,2018,0,0,5,4,4,4,4
3_8252_4,2018,0,0,12,4,4,4,4
3_825_4,2018,0,0,28,4,4,4,4
3_8267_3,2018,0,0,3,3,3,3,3
3_8269_4,2018,0.0016134676331610838,235.79700031306032,4,4,4,4,4
3_8272_4,2018,0,0,4,4,4,4,4
3_8275_4,2018,0,0,5,4,4,4,4
3_827_4,2018,0,0,30,4,4,4,4
3_8280_4,2018,0,0,1,4,4,4,4
3_8287_3,2018,0,0,1,3,3,3,3
3_8289_4,2018,0.001209718635305859,176.79191051950414,3,4,4,4,4
3_8295_4,2018,0,0,1,4,4,4,4
3_8297_3,2018,0,0,1,3,3,3,3
3_829_4,2018,0,0,34,4,4,4,4
3_8322_3,2018,0,0,1,3,3,3,3
3_8325_4,2018,0.006212308582434564,907.8854131627344,18,4,4,4,4
3_8326_4,2018,0.004929447119692921,720.4041904132825,16,4,4,4,4
3_8340_3,2018,0,0,1,3,3,3,3
3_8342_4,2018,0.005569766195674284,813.9823411344269,17,4,4,4,4
3_834_4,2018,0,0,33,4,4,4,4
3_8351_4,2018,0,0,4,4,4,4,4
3_8353_3,2018,0,0,5,3,3,3,3
3_8367_4,2018,0.006596763318841405,964.0707817054395,17,4,4,4,4
3_8368_4,2018,0.0014789713594670095,216.14131138658718,2,4,4,4,4
3_8370_4,2018,0.004292363550849054,627.2988864117334,15,4,4,4,4
3_8375_4,2018,0,0,1,4,4,4,4
3_8378_3,2018,0.00103606497144363,151.41364312168687,1,3,3,3,3
3_837_3,2018,0,0,1,3,3,3,3
3_8380_4,2018,0.0037149858963771,542.9191838542386,13,4,4,4,4
3_8387_4,2018,0.002422495639088086,354.0307801832502,3,4,4,4,4
3_8392_3,2018,0,0,1,3,3,3,3
3_8393_4,2018,0.0031477321765068433,460.01902347123956,12,4,4,4,4
3_8398_4,2018,0.004292363550849054,627.2988864117334,14,4,4,4,4
3_83_4,2018,0,0,23,4,4,4,4
3_8401_4,2018,0.0031477321765068433,460.01902347123956,11,4,4,4,4
3_840_4,2018,0,0,4,4,4,4,4
3_8413_3,2018,0,0,1,3,3,3,3
3_8419_4,2018,0.0025440673685739575,371.7976374455039,10,4,4,4,4
3_841_4,2018,0,0,31,4,4,4,4
3_8428_4,2018,0,0,3,4,4,4,4
3_842_3,2018,0,0,1,3,3,3,3
3_8443_3,2018,0,0,2,3,3,3,3
3_8444_4,2018,0,0,11,4,4,4,4
3_8446_3,2018,0,0,1,3,3,3,3
3_8453_3,2018,0,0,4,3,3,3,3
3_8456_4,2018,0.0019460260986616765,284.3980921367134,9,4,4,4,4
3_8468_4,2018,0,0,1,4,4,4,4
3_8472_4,2018,0,0,2,4,4,4,4
3_8480_4,2018,0,0,1,4,4,4,4
3_8487_4,2018,0.0013457731719787058,196.675328672484,8,4,4,4,4
3_848_4,2018,0,0,32,4,4,4,4
3_8494_4,2018,0.004448270173811583,650.0835480113462,14,4,4,4,4
3_8495_4,2018,3.92061752450736e-4,57.29708068840792,1,4,4,4,4
3_8500_4,2018,3.92061752450736e-4,57.29708068840792,1,4,4,4,4
3_8505_3,2018,0,0,2,3,3,3,3
3_8510_4,2018,8.021731251921924e-4,117.23198703496257,2,4,4,4,4
3_8513_3,2018,0,0,1,3,3,3,3
3_852_4,2018,0,0,7,4,4,4,4
3_8538_4,2018,0,0,1,4,4,4,4
3_8554_4,2018,0,0,3,4,4,4,4
3_855_4,2018,0,0,3,4,4,4,4
3_8571_4,2018,0.0013457731719787058,196.675328672484,7,4,4,4,4
3_8579_3,2018,0,0,10,3,3,3,3
3_861_3,2018,0,0,2,3,3,3,3
3_8645_3,2018,4.6023922400890364e-4,67.2607409143332,3,3,3,3,3
3_8650_3,2018,0,0,7,3,3,3,3
3_8664_4,2018,0,0,2,4,4,4,4
3_8665_4,2018,9.75237718702853e-4,142.52416592439104,1,4,4,4,4
3_8673_3,2018,0,0,1,3,3,3,3
3_8675_3,2018,0,0,4,3,3,3,3
3_8693_4,2018,0,0,2,4,4,4,4
3_8701_4,2018,0,0,3,4,4,4,4
3_8705_4,2018,3.764969880237027e-4,55.022399320747986,4,4,4,4,4
3_8706_4,2018,7.433715280192856e-4,108.63854521932245,5,4,4,4,4
3_870_4,2018,0,0,27,4,4,4,4
3_8714_4,2018,0,0,2,4,4,4,4
3_8716_4,2018,0,0,22,4,4,4,4
3_8720_3,2018,0.01505416846233776,2200.061341591427,26,3,3,3,3
3_8722_4,2018,7.433715280192856e-4,108.63854521932245,6,4,4,4,4
3_8728_3,2018,0.0015844120529936963,231.5507306606578,9,3,3,3,3
3_8733_3,2018,0,0,12,3,3,3,3
3_873_4,2018,0,0,2,4,4,4,4
3_8740_3,2018,0,0,1,3,3,3,3
3_8763_3,2018,0,0,1,3,3,3,3
3_8787_4,2018,0.0033639545164158785,491.6184048925658,4,4,4,4,4
3_8790_4,2018,0,0,1,4,4,4,4
3_87_4,2018,0,0,22,4,4,4,4
3_8813_4,2018,0,0,1,4,4,4,4
3_8830_4,2018,0.004559143263609508,666.2868739736848,5,4,4,4,4
3_8841_4,2018,0,0,8,4,4,4,4
3_8843_3,2018,6.872050709418648e-4,100.43021068265696,4,3,3,3,3
3_8848_4,2018,4.3930593834254074e-4,64.20148774719394,3,4,4,4,4
3_8864_4,2018,0,0,1,4,4,4,4
3_8875_3,2018,0,0,1,3,3,3,3
3_8883_3,2018,0.001117281819851602,163.2829169985727,3,3,3,3,3
3_8889_3,2018,0,0,1,3,3,3,3
3_888_4,2018,0,0,4,4,4,4,4
3_8904_4,2018,0,0,21,4,4,4,4
3_890_4,2018,0,0,26,4,4,4,4
3_891_4,2018,0,0,5,4,4,4,4
3_8922_4,2018,0,0,1,4,4,4,4
3_8929_4,2018,9.75237718702853e-4,142.52416592439104,1,4,4,4,4
3_8941_4,2018,0,0,9,4,4,4,4
3_8942_4,2018,0,0,10,4,4,4,4
3_8959_3,2018,0.009110742151182419,1331.4711902002523,14,3,3,3,3
3_8977_3,2018,0,0,4,3,3,3,3
3_8985_4,2018,0,0,7,4,4,4,4
3_8988_4,2018,9.002717215897478e-4,131.56841020829052,4,4,4,4,4
3_898_4,2018,0,0,22,4,4,4,4
3_900_4,2018,0,0,25,4,4,4,4
3_901_4,2018,0,0,18,4,4,4,4
3_9028_4,2018,0,0,6,4,4,4,4
3_903_4,2018,0,0,1,4,4,4,4
3_905_4,2018,0,0,21,4,4,4,4
3_9063_3,2018,0,0,6,3,3,3,3
3_9071_3,2018,0,0,1,3,3,3,3
3_9104_3,2018,0,0,1,3,3,3,3
3_910_4,2018,0,0,17,4,4,4,4
3_9120_4,2018,0.0013779354375782209,201.37561865399397,5,4,4,4,4
3_9129_4,2018,0,0,5,4,4,4,4
3_9167_3,2018,0,0,1,3,3,3,3
3_9193_4,2018,0,0,1,4,4,4,4
3_9206_4,2018,0,0,4,4,4,4,4
3_920_3,2018,0,0,30,3,3,3,3
3_9215_4,2018,0.0013779354375782209,201.37561865399397,6,4,4,4,4
3_927_4,2018,0,0,19,4,4,4,4
3_9300_3,2018,2.663070331363085e-4,38.918908743639534,1,3,3,3,3
3_9307_3,2018,0.0021367318759589705,312.2684065482718,7,3,3,3,3
3_9310_3,2018,5.120616525168073e-4,74.83422608376377,1,3,3,3,3
3_931_4,2018,0,0,1,4,4,4,4
3_9329_3,2018,0,0,2,3,3,3,3
3_9381_4,2018,0,0,3,4,4,4,4
3_9387_3,2018,0,0,3,3,3,3,3
3_9402_3,2018,0,0,4,3,3,3,3
3_940_4,2018,0,0,20,4,4,4,4
3_9418_4,2018,0,0,1,4,4,4,4
3_942_4,2018,0,0,24,4,4,4,4
3_9432_3,2018,0,0,2,3,3,3,3
3_9450_4,2018,0,0,1,4,4,4,4
3_9451_3,2018,0,0,1,3,3,3,3
3_9469_4,2018,0,0,1,4,4,4,4
3_9470_4,2018,0,0,1,4,4,4,4
3_9478_3,2018,0,0,2,3,3,3,3
3_949_4,2018,0,0,23,4,4,4,4
3_950_4,2018,0,0,8,4,4,4,4
3_9511_4,2018,0,0,1,4,4,4,4
3_9512_3,2018,0,0,5,3,3,3,3
3_9514_3,2018,0,0,1,3,3,3,3
3_9528_3,2018,0,0,7,3,3,3,3
3_9552_3,2018,2.876098969531067e-4,42.03217317041787,1,3,3,3,3
3_9556_4,2018,0,0,2,4,4,4,4
3_9562_3,2018,0,0,12,3,3,3,3
3_956_4,2018,0,0,7,4,4,4,4
3_959_4,2018,0,0,6,4,4,4,4
3_95_4,2018,0,0,21,4,4,4,4
3_9630_3,2018,0,0,1,3,3,3,3
3_9678_4,2018,0,0,20,4,4,4,4
3_9708_4,2018,0,0,1,4,4,4,4
3_9757_4,2018,0.002270641115905527,331.83830460178143,4,4,4,4,4
3_9798_4,2018,0.0017009139778219266,248.5766714608298,3,4,4,4,4
3_981_3,2018,0,0,9,3,3,3,3
3_9822_3,2018,0,0,7,3,3,3,3
3_9844_4,2018,0,0,19,4,4,4,4
3_9859_3,2018,0,0,6,3,3,3,3
3_9924_3,2018,9.933295643636778e-7,0.14516816252480097,9,3,3,3,3
3_9975_4,2018,0.0011348266698544586,165.84697401254016,2,4,4,4,4
3_9977_4,2018,0,0,18,4,4,4,4
3_9981_4,2018,5.639044469591579e-4,82.41068759195221,1,4,4,4,4
3_9982_3,2018,0,0,2,3,3,3,3
3_99_3,2018,0,0,1,3,3,3,3
4_10286_4,2018,8.034851593900149e-4,117.42373164873496,2,4,4,4,4
4_10395_4,2018,0.005196185410170361,759.3861243985272,9,4,4,4,4
4_10587_4,2018,4.123944973226663e-4,60.26856902222643,1,4,4,4,4
4_10718_4,2018,0.003431114619411661,501.4333838246784,9,4,4,4,4
4_1075_4,2018,0,0,10,4,4,4,4
4_10889_4,2018,0.0012665574521978575,185.09850573655146,2,4,4,4,4
4_10948_4,2018,0,0,1,4,4,4,4
4_11057_4,2018,4.634613035856772e-4,67.73162528992162,1,4,4,4,4
4_11200_4,2018,0.004424322833112762,646.5838117995983,7,4,4,4,4
4_11311_4,2018,0,0,11,4,4,4,4
4_1140_4,2018,7.230184457474538e-4,105.66408471687014,1,4,4,4,4
4_11553_4,2018,0,0,4,4,4,4,4
4_11571_4,2018,5.91076567316763e-4,86.38170277737369,1,4,4,4,4
4_11607_4,2018,0.0011437593167427738,167.15241782673917,2,4,4,4,4
4_11741_4,2018,0.001828400746020743,267.20797022570946,4,4,4,4,4
4_11823_4,2018,0.0075487001968654825,1103.1896928705123,12,4,4,4,4
4_11887_4,2018,0.0020955795664657265,306.25428458200065,4,4,4,4,4
4_11937_4,2018,0.003917709981078852,572.5458897648067,7,4,4,4,4
4_12036_4,2018,0.002032891578275254,297.0928739238804,5,4,4,4,4
4_12097_4,2018,3.910287539369102e-4,57.14611518660187,1,4,4,4,4
4_12336_4,2018,0.0014431366709933774,210.9043225089852,4,4,4,4,4
4_12686_4,2018,0.00913119577984137,1334.4603448533571,13,4,4,4,4
4_12837_4,2018,0.0028498858983729007,416.49087484591087,6,4,4,4,4
4_13213_4,2018,0.002550099085524887,372.67913065586356,7,4,4,4,4
4_13346_4,2018,2.9233542972134516e-4,42.72277670576655,1,4,4,4,4
4_13365_4,2018,6.088198197482692e-4,88.9747549174713,1,4,4,4,4
4_13370_4,2018,0.013440561807627737,1964.244024252141,30,4,4,4,4
4_1345_4,2018,0.0043551811843111875,636.47924381879,10,4,4,4,4
4_13480_4,2018,6.623472707610756e-4,96.79741719083589,1,4,4,4,4
4_13526_4,2018,2.884849559518349e-4,42.160056917669,1,4,4,4,4
4_13590_4,2018,0.005551299412432864,811.2835500311761,9,4,4,4,4
4_13630_4,2018,0.010385683674925442,1517.794969304629,18,4,4,4,4
4_14290_4,2018,5.728988529017533e-4,83.72515705962094,1,4,4,4,4
4_14436_4,2018,0.0051585097471310735,753.8800899749766,9,4,4,4,4
4_14501_4,2018,0.013533698640612267,1977.855320434999,24,4,4,4,4
4_14836_4,2018,0.005280107674346217,771.650775851979,12,4,4,4,4
4_14989_4,2018,7.814261839330937e-4,114.1999667985341,1,4,4,4,4
4_15303_4,2018,0.0035037899806200103,512.0543791377502,5,4,4,4,4
4_15337_4,2018,0.00733217030812729,1071.5453653406464,13,4,4,4,4
4_15482_4,2018,0,0,1,4,4,4,4
4_15582_4,2018,0.0026906247367112206,393.21597089718784,4,4,4,4,4
4_15645_4,2018,3.39171551299361e-4,49.567548021542514,1,4,4,4,4
4_15665_4,2018,0.006319812305235108,923.596329723975,14,4,4,4,4
4_15669_4,2018,0,0,1,4,4,4,4
4_15821_4,2018,2.2200934628732947e-4,32.44511189446919,1,4,4,4,4
4_15835_4,2018,0.018990520317735203,2775.331610794775,31,4,4,4,4
4_15841_4,2018,0.011723062694478073,1713.243551359109,22,4,4,4,4
4_16056_4,2018,0.0015167930856548881,221.66869191686237,8,4,4,4,4
4_16174_4,2018,1.2411907003823003e-4,18.13913325259705,6,4,4,4,4
4_16441_4,2018,5.079656453561432e-4,74.23562330928286,8,4,4,4,4
4_16495_4,2018,1.9511163034393678e-4,28.514198993353954,20,4,4,4,4
4_16665_4,2018,1.7466936473442414e-5,2.5526704970382945,1,4,4,4,4
4_16724_4,2018,0.004638252152096827,677.8480842638867,39,4,4,4,4
4_1767_4,2018,0,0,1,4,4,4,4
4_1822_4,2018,0,0,1,4,4,4,4
4_1923_4,2018,0,0,2,4,4,4,4
4_2086_4,2018,0,0,1,4,4,4,4
4_2190_4,2018,0,0,4,4,4,4,4
4_2287_4,2018,0,0,26,4,4,4,4
4_2332_4,2018,0.006291449056758054,919.4512395017923,14,4,4,4,4
4_2547_4,2018,0.003542364111601473,517.6917183617741,9,4,4,4,4
4_2598_4,2018,0,0,16,4,4,4,4
4_2794_4,2018,0,0,3,4,4,4,4
4_2962_4,2018,0,0,1,4,4,4,4
4_3272_4,2018,0,0,6,4,4,4,4
4_364_4,2018,0,0,29,4,4,4,4
4_368_4,2018,0,0,2,4,4,4,4
4_4021_4,2018,0,0,3,4,4,4,4
4_4149_4,2018,0,0,1,4,4,4,4
4_4203_4,2018,0,0,1,4,4,4,4
4_4223_4,2018,0,0,8,4,4,4,4
4_4224_4,2018,0,0,2,4,4,4,4
4_462_4,2018,0,0,3,4,4,4,4
4_5168_4,2018,0,0,27,4,4,4,4
4_5188_4,2018,0,0,3,4,4,4,4
4_5358_4,2018,0,0,5,4,4,4,4
4_5363_4,2018,0.0019179624698502486,280.29678923132485,9,4,4,4,4
4_5420_4,2018,0,0,1,4,4,4,4
4_5473_4,2018,0,0,2,4,4,4,4
4_5643_4,2018,0.0014200812680470864,207.53493675620535,3,4,4,4,4
4_5941_4,2018,0.0015765695976426243,230.40461070828607,4,4,4,4,4
4_5992_4,2018,0.0019143079133518562,279.76270138098033,6,4,4,4,4
4_6019_4,2018,0.010629036822015651,1553.3593282798333,22,4,4,4,4
4_6151_4,2018,5.375370339703116e-4,78.55727475552325,1,4,4,4,4
4_6268_4,2018,0.00891746289846496,1303.224780370365,16,4,4,4,4
4_6299_4,2018,0.011430417008357934,1670.4754328524532,38,4,4,4,4
4_6652_4,2018,0,0,36,4,4,4,4
4_6829_4,2018,0,0,1,4,4,4,4
4_6998_4,2018,0,0,2,4,4,4,4
4_7003_4,2018,0.01093547812333341,1598.1435793783148,18,4,4,4,4
4_7049_4,2018,9.718432351135593e-4,142.0280859092009,2,4,4,4,4
4_7205_4,2018,0.007815034069873708,1142.1125240735532,15,4,4,4,4
4_7411_4,2018,0,0,3,4,4,4,4
