number,mixture_collection,indiv,repunit,collection,PofZ,n_miss_loci,TF_YEAR_ID,FishID,QC_or_RR
6810,2015,KLYUTF15_0459,lower,Tozitna_R,0.119012365,7,KLYUTF15,459,
6811,2015,KLYUTF15_0459,middle,S_Fk_Koyukuk_R,0.000194057,7,KLYUTF15,459,
6812,2015,KLYUTF15_0459,middle,Henshaw_Creek,1.20E-05,7,KLYUTF15,459,
6813,2015,KLYUTF15_0459,middle,Kantishna_R,0.00774641,7,KLYUTF15,459,
6814,2015,KLYUTF15_0459,middle,Chatanika_R,0.003870042,7,KLYUTF15,459,
6815,2015,KLYUTF15_0459,middle,Chena_R,8.91E-05,7,KLYUTF15,459,
6816,2015,KLYUTF15_0459,middle,Salcha_R,0.000351925,7,KLYUTF15,459,
6817,2015,KLYUTF15_0459,middle,Goodpaster_R,0.001805698,7,KLYUTF15,459,
6818,2015,KLYUTF15_0459,middle,Beaver_Ck,0.261823974,7,KLYUTF15,459,
6819,2015,KLYUTF15_0459,middle,Chandalar_R,0.001095069,7,KLYUTF15,459,
6820,2015,KLYUTF15_0459,middle,Sheenjek_R,0.000618922,7,KLYUTF15,459,
6821,2015,KLYUTF15_0459,middle,Coleen_R,0.00100538,7,KLYUTF15,459,
6822,2015,KLYUTF15_0459,upper,Kandik_R,1.47E-05,7,KLYUTF15,459,
6823,2015,KLYUTF15_0459,upper,Chandindu_R,1.84E-05,7,KLYUTF15,459,
6824,2015,KLYUTF15_0459,upper,Klondike_R,9.24E-06,7,KLYUTF15,459,
6825,2015,KLYUTF15_0459,upper,Porcupine_R,6.45E-05,7,KLYUTF15,459,
6826,2015,KLYUTF15_0459,upper,Stewart_R,0.024026008,7,KLYUTF15,459,
6827,2015,KLYUTF15_0459,upper,Mayo_R,0.006072903,7,KLYUTF15,459,
6828,2015,KLYUTF15_0459,upper,Pelly_R,5.10E-05,7,KLYUTF15,459,
6829,2015,KLYUTF15_0459,upper,Blind_CK,0.001620934,7,KLYUTF15,459,
6830,2015,KLYUTF15_0459,upper,Tincup_Creek,8.44E-06,7,KLYUTF15,459,
6831,2015,KLYUTF15_0459,upper,Yukon_R_Mainstem,0.000305977,7,KLYUTF15,459,
6832,2015,KLYUTF15_0459,upper,Tatchun_CK,0.000746087,7,KLYUTF15,459,
6833,2015,KLYUTF15_0459,upper,Nordenskiold_R,1.63E-05,7,KLYUTF15,459,
6834,2015,KLYUTF15_0459,upper,Little_Salmon_R,0.000469122,7,KLYUTF15,459,
6835,2015,KLYUTF15_0459,upper,Big_Salmon_R,7.54E-06,7,KLYUTF15,459,
6836,2015,KLYUTF15_0459,upper,Nisutlin_R,5.92E-06,7,KLYUTF15,459,
6837,2015,KLYUTF15_0459,upper,Teslin_R,0.000597553,7,KLYUTF15,459,
6838,2015,KLYUTF15_0459,upper,Morley_R,0.004259112,7,KLYUTF15,459,
6839,2015,KLYUTF15_0459,upper,Takhini_R,0.001427196,7,KLYUTF15,459,
6840,2015,KLYUTF15_0459,upper,Whitehorse,0.001104989,7,KLYUTF15,459,
6841,2015,KLYUTF15_0460,lower,Andreafsky_R,5.58E-06,0,KLYUTF15,460,
6842,2015,KLYUTF15_0460,lower,Anvik_R,7.44E-05,0,KLYUTF15,460,
6843,2015,KLYUTF15_0460,lower,Nulato_R,4.68E-05,0,KLYUTF15,460,
6844,2015,KLYUTF15_0460,lower,Gisasa_R,0.099195135,0,KLYUTF15,460,
6845,2015,KLYUTF15_0460,lower,Kateel_R,0.010502786,0,KLYUTF15,460,
6846,2015,KLYUTF15_0460,lower,Tozitna_R,0.154166119,0,KLYUTF15,460,
6847,2015,KLYUTF15_0460,middle,S_Fk_Koyukuk_R,4.31E-06,0,KLYUTF15,460,
6848,2015,KLYUTF15_0460,middle,Henshaw_Creek,3.14E-08,0,KLYUTF15,460,
6849,2015,KLYUTF15_0460,middle,Kantishna_R,0.000298015,0,KLYUTF15,460,
6850,2015,KLYUTF15_0460,middle,Chatanika_R,0.00068462,0,KLYUTF15,460,
6851,2015,KLYUTF15_0460,middle,Chena_R,1.18E-05,0,KLYUTF15,460,
6852,2015,KLYUTF15_0460,middle,Salcha_R,8.67E-05,0,KLYUTF15,460,
6853,2015,KLYUTF15_0460,middle,Goodpaster_R,0.000149134,0,KLYUTF15,460,
6854,2015,KLYUTF15_0460,middle,Beaver_Ck,0.017816266,0,KLYUTF15,460,
6855,2015,KLYUTF15_0460,middle,Chandalar_R,6.22E-06,0,KLYUTF15,460,
6856,2015,KLYUTF15_0460,middle,Sheenjek_R,1.45E-05,0,KLYUTF15,460,
6857,2015,KLYUTF15_0460,middle,Coleen_R,2.45E-05,0,KLYUTF15,460,
6858,2015,KLYUTF15_0460,upper,Kandik_R,2.27E-05,0,KLYUTF15,460,
6859,2015,KLYUTF15_0460,upper,Chandindu_R,7.99E-07,0,KLYUTF15,460,
6860,2015,KLYUTF15_0460,upper,Klondike_R,3.47E-07,0,KLYUTF15,460,
6861,2015,KLYUTF15_0460,upper,Porcupine_R,6.78E-05,0,KLYUTF15,460,
6862,2015,KLYUTF15_0460,upper,Stewart_R,0.325790063,0,KLYUTF15,460,
6863,2015,KLYUTF15_0460,upper,Mayo_R,0.136484476,0,KLYUTF15,460,
6864,2015,KLYUTF15_0460,upper,Pelly_R,0.000102884,0,KLYUTF15,460,
6865,2015,KLYUTF15_0460,upper,Blind_CK,0.008851455,0,KLYUTF15,460,
6866,2015,KLYUTF15_0460,upper,Tincup_Creek,5.47E-05,0,KLYUTF15,460,
6867,2015,KLYUTF15_0460,upper,Yukon_R_Mainstem,0.002573301,0,KLYUTF15,460,
6868,2015,KLYUTF15_0460,upper,Tatchun_CK,0.003936684,0,KLYUTF15,460,
6869,2015,KLYUTF15_0460,upper,Nordenskiold_R,4.65E-05,0,KLYUTF15,460,
6870,2015,KLYUTF15_0460,upper,Little_Salmon_R,0.003062177,0,KLYUTF15,460,
6871,2015,KLYUTF15_0460,upper,Big_Salmon_R,0.000207163,0,KLYUTF15,460,
6872,2015,KLYUTF15_0460,upper,Nisutlin_R,0.000611648,0,KLYUTF15,460,
6873,2015,KLYUTF15_0460,upper,Teslin_R,0.007441814,0,KLYUTF15,460,
6874,2015,KLYUTF15_0460,upper,Morley_R,0.006288821,0,KLYUTF15,460,
6875,2015,KLYUTF15_0460,upper,Takhini_R,0.045827264,0,KLYUTF15,460,
6876,2015,KLYUTF15_0460,upper,Whitehorse,0.175542445,0,KLYUTF15,460,
6877,2015,KLYUTF15_0461,lower,Andreafsky_R,1.81E-05,0,KLYUTF15,461,
6878,2015,KLYUTF15_0461,lower,Anvik_R,0.000695093,0,KLYUTF15,461,
6879,2015,KLYUTF15_0461,lower,Nulato_R,3.34E-05,0,KLYUTF15,461,
6880,2015,KLYUTF15_0461,lower,Gisasa_R,0.729300933,0,KLYUTF15,461,
6881,2015,KLYUTF15_0461,lower,Kateel_R,0.007240716,0,KLYUTF15,461,
6882,2015,KLYUTF15_0461,lower,Tozitna_R,0.258757292,0,KLYUTF15,461,
6883,2015,KLYUTF15_0461,middle,S_Fk_Koyukuk_R,0.000113826,0,KLYUTF15,461,
6884,2015,KLYUTF15_0461,middle,Henshaw_Creek,1.19E-06,0,KLYUTF15,461,
6885,2015,KLYUTF15_0461,middle,Kantishna_R,8.94E-05,0,KLYUTF15,461,
6886,2015,KLYUTF15_0461,middle,Chatanika_R,0.00067336,0,KLYUTF15,461,
6887,2015,KLYUTF15_0461,middle,Chena_R,4.97E-06,0,KLYUTF15,461,
6888,2015,KLYUTF15_0461,middle,Salcha_R,8.00E-05,0,KLYUTF15,461,
6889,2015,KLYUTF15_0461,middle,Goodpaster_R,0.000515055,0,KLYUTF15,461,
6890,2015,KLYUTF15_0461,middle,Beaver_Ck,0.0019413,0,KLYUTF15,461,
6891,2015,KLYUTF15_0461,middle,Chandalar_R,1.66E-05,0,KLYUTF15,461,
6892,2015,KLYUTF15_0461,middle,Sheenjek_R,8.72E-06,0,KLYUTF15,461,
6893,2015,KLYUTF15_0461,middle,Coleen_R,5.58E-08,0,KLYUTF15,461,
6894,2015,KLYUTF15_0461,upper,Kandik_R,1.26E-07,0,KLYUTF15,461,
6895,2015,KLYUTF15_0461,upper,Chandindu_R,3.22E-10,0,KLYUTF15,461,
6896,2015,KLYUTF15_0461,upper,Klondike_R,7.56E-10,0,KLYUTF15,461,
6897,2015,KLYUTF15_0461,upper,Porcupine_R,2.38E-07,0,KLYUTF15,461,
6898,2015,KLYUTF15_0461,upper,Stewart_R,0.000453351,0,KLYUTF15,461,
6899,2015,KLYUTF15_0461,upper,Mayo_R,4.17E-05,0,KLYUTF15,461,
6900,2015,KLYUTF15_0461,upper,Pelly_R,9.53E-07,0,KLYUTF15,461,
6901,2015,KLYUTF15_0461,upper,Blind_CK,1.34E-06,0,KLYUTF15,461,
6902,2015,KLYUTF15_0461,upper,Tincup_Creek,7.06E-08,0,KLYUTF15,461,
6903,2015,KLYUTF15_0461,upper,Yukon_R_Mainstem,1.71E-06,0,KLYUTF15,461,
6904,2015,KLYUTF15_0461,upper,Tatchun_CK,6.67E-08,0,KLYUTF15,461,
6905,2015,KLYUTF15_0461,upper,Nordenskiold_R,1.21E-07,0,KLYUTF15,461,
6906,2015,KLYUTF15_0461,upper,Little_Salmon_R,3.09E-06,0,KLYUTF15,461,
6907,2015,KLYUTF15_0461,upper,Big_Salmon_R,7.49E-08,0,KLYUTF15,461,
6908,2015,KLYUTF15_0461,upper,Nisutlin_R,9.58E-09,0,KLYUTF15,461,
6909,2015,KLYUTF15_0461,upper,Teslin_R,9.68E-07,0,KLYUTF15,461,
6910,2015,KLYUTF15_0461,upper,Morley_R,2.27E-06,0,KLYUTF15,461,
6911,2015,KLYUTF15_0461,upper,Takhini_R,3.26E-06,0,KLYUTF15,461,
6912,2015,KLYUTF15_0461,upper,Whitehorse,4.83E-07,0,KLYUTF15,461,
6913,2015,KLYUTF15_0462,lower,Andreafsky_R,0.000115103,0,KLYUTF15,462,
6914,2015,KLYUTF15_0462,lower,Anvik_R,0.000202781,0,KLYUTF15,462,
6915,2015,KLYUTF15_0462,lower,Nulato_R,3.49E-05,0,KLYUTF15,462,
6916,2015,KLYUTF15_0462,lower,Gisasa_R,0.161188188,0,KLYUTF15,462,
6917,2015,KLYUTF15_0462,lower,Kateel_R,0.010297631,0,KLYUTF15,462,
6918,2015,KLYUTF15_0462,lower,Tozitna_R,0.034021941,0,KLYUTF15,462,
6919,2015,KLYUTF15_0462,middle,S_Fk_Koyukuk_R,0.000230019,0,KLYUTF15,462,
6920,2015,KLYUTF15_0462,middle,Henshaw_Creek,2.10E-05,0,KLYUTF15,462,
6921,2015,KLYUTF15_0462,middle,Kantishna_R,3.09E-05,0,KLYUTF15,462,
6922,2015,KLYUTF15_0462,middle,Chatanika_R,0.001178779,0,KLYUTF15,462,
6923,2015,KLYUTF15_0462,middle,Chena_R,0.000115101,0,KLYUTF15,462,
6924,2015,KLYUTF15_0462,middle,Salcha_R,0.000479915,0,KLYUTF15,462,
6925,2015,KLYUTF15_0462,middle,Goodpaster_R,0.000306396,0,KLYUTF15,462,
6926,2015,KLYUTF15_0462,middle,Beaver_Ck,0.064548255,0,KLYUTF15,462,
6927,2015,KLYUTF15_0462,middle,Chandalar_R,0.000590159,0,KLYUTF15,462,
6928,2015,KLYUTF15_0462,middle,Sheenjek_R,0.00090985,0,KLYUTF15,462,
6929,2015,KLYUTF15_0462,middle,Coleen_R,7.79E-05,0,KLYUTF15,462,
6930,2015,KLYUTF15_0462,upper,Kandik_R,3.19E-05,0,KLYUTF15,462,
6931,2015,KLYUTF15_0462,upper,Chandindu_R,1.54E-05,0,KLYUTF15,462,
6932,2015,KLYUTF15_0462,upper,Klondike_R,4.21E-05,0,KLYUTF15,462,
6933,2015,KLYUTF15_0462,upper,Porcupine_R,0.000443277,0,KLYUTF15,462,
6934,2015,KLYUTF15_0462,upper,Stewart_R,0.628789593,0,KLYUTF15,462,
6935,2015,KLYUTF15_0462,upper,Mayo_R,0.051789209,0,KLYUTF15,462,
6936,2015,KLYUTF15_0462,upper,Pelly_R,0.000407727,0,KLYUTF15,462,
6937,2015,KLYUTF15_0462,upper,Blind_CK,0.008289813,0,KLYUTF15,462,
6938,2015,KLYUTF15_0462,upper,Tincup_Creek,1.57E-07,0,KLYUTF15,462,
6939,2015,KLYUTF15_0462,upper,Yukon_R_Mainstem,0.000212011,0,KLYUTF15,462,
6940,2015,KLYUTF15_0462,upper,Tatchun_CK,0.000687541,0,KLYUTF15,462,
6941,2015,KLYUTF15_0462,upper,Nordenskiold_R,0.001304737,0,KLYUTF15,462,
6942,2015,KLYUTF15_0462,upper,Little_Salmon_R,0.004393612,0,KLYUTF15,462,
6943,2015,KLYUTF15_0462,upper,Big_Salmon_R,0.000147423,0,KLYUTF15,462,
6944,2015,KLYUTF15_0462,upper,Nisutlin_R,0.002325047,0,KLYUTF15,462,
6945,2015,KLYUTF15_0462,upper,Teslin_R,0.001989678,0,KLYUTF15,462,
6946,2015,KLYUTF15_0462,upper,Morley_R,0.024192093,0,KLYUTF15,462,
6947,2015,KLYUTF15_0462,upper,Takhini_R,0.000475056,0,KLYUTF15,462,
6948,2015,KLYUTF15_0462,upper,Whitehorse,0.000114864,0,KLYUTF15,462,
6949,2015,KLYUTF15_0464,lower,Andreafsky_R,2.13E-07,0,KLYUTF15,464,
6950,2015,KLYUTF15_0464,lower,Anvik_R,4.91E-06,0,KLYUTF15,464,
6951,2015,KLYUTF15_0464,lower,Nulato_R,2.17E-07,0,KLYUTF15,464,
6952,2015,KLYUTF15_0464,lower,Gisasa_R,0.000985549,0,KLYUTF15,464,
6953,2015,KLYUTF15_0464,lower,Kateel_R,0.000441002,0,KLYUTF15,464,
6954,2015,KLYUTF15_0464,lower,Tozitna_R,0.000458899,0,KLYUTF15,464,
6955,2015,KLYUTF15_0464,middle,S_Fk_Koyukuk_R,9.73E-05,0,KLYUTF15,464,
6956,2015,KLYUTF15_0464,middle,Henshaw_Creek,1.80E-07,0,KLYUTF15,464,
6957,2015,KLYUTF15_0464,middle,Kantishna_R,5.09E-07,0,KLYUTF15,464,
6958,2015,KLYUTF15_0464,middle,Chatanika_R,2.98E-05,0,KLYUTF15,464,
6959,2015,KLYUTF15_0464,middle,Chena_R,5.66E-08,0,KLYUTF15,464,
6960,2015,KLYUTF15_0464,middle,Salcha_R,5.92E-07,0,KLYUTF15,464,
6961,2015,KLYUTF15_0464,middle,Goodpaster_R,5.73E-06,0,KLYUTF15,464,
6962,2015,KLYUTF15_0464,middle,Beaver_Ck,0.000293869,0,KLYUTF15,464,
6963,2015,KLYUTF15_0464,middle,Chandalar_R,1.31E-06,0,KLYUTF15,464,
6964,2015,KLYUTF15_0464,middle,Sheenjek_R,1.93E-06,0,KLYUTF15,464,
6965,2015,KLYUTF15_0464,middle,Coleen_R,4.43E-07,0,KLYUTF15,464,
6966,2015,KLYUTF15_0464,upper,Kandik_R,4.94E-07,0,KLYUTF15,464,
6967,2015,KLYUTF15_0464,upper,Chandindu_R,1.29E-06,0,KLYUTF15,464,
6968,2015,KLYUTF15_0464,upper,Klondike_R,1.90E-07,0,KLYUTF15,464,
6969,2015,KLYUTF15_0464,upper,Porcupine_R,6.36E-05,0,KLYUTF15,464,
6970,2015,KLYUTF15_0464,upper,Stewart_R,0.167897902,0,KLYUTF15,464,
6971,2015,KLYUTF15_0464,upper,Mayo_R,0.092972656,0,KLYUTF15,464,
6972,2015,KLYUTF15_0464,upper,Pelly_R,0.000354393,0,KLYUTF15,464,
6973,2015,KLYUTF15_0464,upper,Blind_CK,0.011325046,0,KLYUTF15,464,
6974,2015,KLYUTF15_0464,upper,Tincup_Creek,0.000103112,0,KLYUTF15,464,
6975,2015,KLYUTF15_0464,upper,Yukon_R_Mainstem,0.005443895,0,KLYUTF15,464,
6976,2015,KLYUTF15_0464,upper,Tatchun_CK,0.018349136,0,KLYUTF15,464,
6977,2015,KLYUTF15_0464,upper,Nordenskiold_R,4.91E-05,0,KLYUTF15,464,
6978,2015,KLYUTF15_0464,upper,Little_Salmon_R,0.001934294,0,KLYUTF15,464,
6979,2015,KLYUTF15_0464,upper,Big_Salmon_R,0.001215187,0,KLYUTF15,464,
6980,2015,KLYUTF15_0464,upper,Nisutlin_R,0.000579481,0,KLYUTF15,464,
6981,2015,KLYUTF15_0464,upper,Teslin_R,0.012082153,0,KLYUTF15,464,
6982,2015,KLYUTF15_0464,upper,Morley_R,0.156970864,0,KLYUTF15,464,
6983,2015,KLYUTF15_0464,upper,Takhini_R,0.001981608,0,KLYUTF15,464,
6984,2015,KLYUTF15_0464,upper,Whitehorse,0.52635312,0,KLYUTF15,464,
6985,2015,KLYUTF15_0474,lower,Andreafsky_R,6.29E-05,0,KLYUTF15,474,
6986,2015,KLYUTF15_0474,lower,Anvik_R,0.000411865,0,KLYUTF15,474,
6987,2015,KLYUTF15_0474,lower,Nulato_R,8.70E-06,0,KLYUTF15,474,
6988,2015,KLYUTF15_0474,lower,Gisasa_R,0.690191549,0,KLYUTF15,474,
6989,2015,KLYUTF15_0474,lower,Kateel_R,0.009936391,0,KLYUTF15,474,
6990,2015,KLYUTF15_0474,lower,Tozitna_R,0.079908531,0,KLYUTF15,474,
6991,2015,KLYUTF15_0474,middle,S_Fk_Koyukuk_R,1.70E-05,0,KLYUTF15,474,
6992,2015,KLYUTF15_0474,middle,Henshaw_Creek,9.35E-08,0,KLYUTF15,474,
6993,2015,KLYUTF15_0474,middle,Kantishna_R,0.001274085,0,KLYUTF15,474,
6994,2015,KLYUTF15_0474,middle,Chatanika_R,0.000266065,0,KLYUTF15,474,
6995,2015,KLYUTF15_0474,middle,Chena_R,4.92E-05,0,KLYUTF15,474,
6996,2015,KLYUTF15_0474,middle,Salcha_R,0.000247921,0,KLYUTF15,474,
6997,2015,KLYUTF15_0474,middle,Goodpaster_R,6.13E-05,0,KLYUTF15,474,
6998,2015,KLYUTF15_0474,middle,Beaver_Ck,0.064606206,0,KLYUTF15,474,
6999,2015,KLYUTF15_0474,middle,Chandalar_R,1.63E-05,0,KLYUTF15,474,
7000,2015,KLYUTF15_0474,middle,Sheenjek_R,5.78E-05,0,KLYUTF15,474,
7001,2015,KLYUTF15_0474,middle,Coleen_R,8.67E-05,0,KLYUTF15,474,
7002,2015,KLYUTF15_0474,upper,Kandik_R,5.16E-07,0,KLYUTF15,474,
7003,2015,KLYUTF15_0474,upper,Chandindu_R,6.76E-07,0,KLYUTF15,474,
7004,2015,KLYUTF15_0474,upper,Klondike_R,3.89E-07,0,KLYUTF15,474,
7005,2015,KLYUTF15_0474,upper,Porcupine_R,1.67E-05,0,KLYUTF15,474,
7006,2015,KLYUTF15_0474,upper,Stewart_R,0.006312053,0,KLYUTF15,474,
7007,2015,KLYUTF15_0474,upper,Mayo_R,0.00131877,0,KLYUTF15,474,
7008,2015,KLYUTF15_0474,upper,Pelly_R,1.16E-05,0,KLYUTF15,474,
7009,2015,KLYUTF15_0474,upper,Blind_CK,0.000308431,0,KLYUTF15,474,
7010,2015,KLYUTF15_0474,upper,Tincup_Creek,0.000100667,0,KLYUTF15,474,
7011,2015,KLYUTF15_0474,upper,Yukon_R_Mainstem,0.000911212,0,KLYUTF15,474,
7012,2015,KLYUTF15_0474,upper,Tatchun_CK,0.000736567,0,KLYUTF15,474,
7013,2015,KLYUTF15_0474,upper,Nordenskiold_R,4.76E-07,0,KLYUTF15,474,
7014,2015,KLYUTF15_0474,upper,Little_Salmon_R,9.53E-05,0,KLYUTF15,474,
7015,2015,KLYUTF15_0474,upper,Big_Salmon_R,2.88E-06,0,KLYUTF15,474,
7016,2015,KLYUTF15_0474,upper,Nisutlin_R,7.76E-06,0,KLYUTF15,474,
7017,2015,KLYUTF15_0474,upper,Teslin_R,0.00097,0,KLYUTF15,474,
7018,2015,KLYUTF15_0474,upper,Morley_R,0.002504353,0,KLYUTF15,474,
7019,2015,KLYUTF15_0474,upper,Takhini_R,0.048252039,0,KLYUTF15,474,
7020,2015,KLYUTF15_0474,upper,Whitehorse,0.091246944,0,KLYUTF15,474,
7021,2015,KLYUTF15_0476,lower,Andreafsky_R,3.21E-05,0,KLYUTF15,476,
7022,2015,KLYUTF15_0476,lower,Anvik_R,0.000113376,0,KLYUTF15,476,
7023,2015,KLYUTF15_0476,lower,Nulato_R,6.85E-05,0,KLYUTF15,476,
7024,2015,KLYUTF15_0476,lower,Gisasa_R,0.553970086,0,KLYUTF15,476,
7025,2015,KLYUTF15_0476,lower,Kateel_R,0.016887664,0,KLYUTF15,476,
7026,2015,KLYUTF15_0476,lower,Tozitna_R,0.146488019,0,KLYUTF15,476,
7027,2015,KLYUTF15_0476,middle,S_Fk_Koyukuk_R,9.51E-05,0,KLYUTF15,476,
7028,2015,KLYUTF15_0476,middle,Henshaw_Creek,4.79E-06,0,KLYUTF15,476,
7029,2015,KLYUTF15_0476,middle,Kantishna_R,0.008993455,0,KLYUTF15,476,
7030,2015,KLYUTF15_0476,middle,Chatanika_R,0.021285815,0,KLYUTF15,476,
7031,2015,KLYUTF15_0476,middle,Chena_R,0.000248638,0,KLYUTF15,476,
7032,2015,KLYUTF15_0476,middle,Salcha_R,0.001559255,0,KLYUTF15,476,
7033,2015,KLYUTF15_0476,middle,Goodpaster_R,0.001911241,0,KLYUTF15,476,
7034,2015,KLYUTF15_0476,middle,Beaver_Ck,0.220337558,0,KLYUTF15,476,
7035,2015,KLYUTF15_0476,middle,Chandalar_R,0.007042433,0,KLYUTF15,476,
7036,2015,KLYUTF15_0476,middle,Sheenjek_R,0.012404139,0,KLYUTF15,476,
7037,2015,KLYUTF15_0476,middle,Coleen_R,0.000195656,0,KLYUTF15,476,
7038,2015,KLYUTF15_0476,upper,Kandik_R,4.42E-06,0,KLYUTF15,476,
7039,2015,KLYUTF15_0476,upper,Chandindu_R,3.74E-06,0,KLYUTF15,476,
7040,2015,KLYUTF15_0476,upper,Klondike_R,2.36E-07,0,KLYUTF15,476,
7041,2015,KLYUTF15_0476,upper,Porcupine_R,9.85E-06,0,KLYUTF15,476,
7042,2015,KLYUTF15_0476,upper,Stewart_R,0.006352997,0,KLYUTF15,476,
7043,2015,KLYUTF15_0476,upper,Mayo_R,0.001750031,0,KLYUTF15,476,
7044,2015,KLYUTF15_0476,upper,Pelly_R,1.58E-05,0,KLYUTF15,476,
7045,2015,KLYUTF15_0476,upper,Blind_CK,7.10E-05,0,KLYUTF15,476,
7046,2015,KLYUTF15_0476,upper,Tincup_Creek,2.45E-05,0,KLYUTF15,476,
7047,2015,KLYUTF15_0476,upper,Yukon_R_Mainstem,5.80E-06,0,KLYUTF15,476,
7048,2015,KLYUTF15_0476,upper,Tatchun_CK,7.98E-06,0,KLYUTF15,476,
7049,2015,KLYUTF15_0476,upper,Nordenskiold_R,4.56E-06,0,KLYUTF15,476,
7050,2015,KLYUTF15_0476,upper,Little_Salmon_R,9.23E-06,0,KLYUTF15,476,
7051,2015,KLYUTF15_0476,upper,Big_Salmon_R,1.73E-07,0,KLYUTF15,476,
7052,2015,KLYUTF15_0476,upper,Nisutlin_R,8.77E-09,0,KLYUTF15,476,
7053,2015,KLYUTF15_0476,upper,Teslin_R,6.55E-06,0,KLYUTF15,476,
7054,2015,KLYUTF15_0476,upper,Morley_R,8.84E-06,0,KLYUTF15,476,
7055,2015,KLYUTF15_0476,upper,Takhini_R,4.50E-05,0,KLYUTF15,476,
7056,2015,KLYUTF15_0476,upper,Whitehorse,4.13E-05,0,KLYUTF15,476,
7057,2015,KLYUTF15_0479,lower,Andreafsky_R,0.000106773,1,KLYUTF15,479,
7058,2015,KLYUTF15_0479,lower,Anvik_R,0.000206847,1,KLYUTF15,479,
7059,2015,KLYUTF15_0479,lower,Nulato_R,9.12E-05,1,KLYUTF15,479,
7060,2015,KLYUTF15_0479,lower,Gisasa_R,0.213593961,1,KLYUTF15,479,
7061,2015,KLYUTF15_0479,lower,Kateel_R,0.010771515,1,KLYUTF15,479,
7062,2015,KLYUTF15_0479,lower,Tozitna_R,0.748452028,1,KLYUTF15,479,
7063,2015,KLYUTF15_0479,middle,S_Fk_Koyukuk_R,2.04E-05,1,KLYUTF15,479,
7064,2015,KLYUTF15_0479,middle,Henshaw_Creek,2.31E-07,1,KLYUTF15,479,
7065,2015,KLYUTF15_0479,middle,Kantishna_R,3.53E-05,1,KLYUTF15,479,
7066,2015,KLYUTF15_0479,middle,Chatanika_R,0.004821375,1,KLYUTF15,479,
7067,2015,KLYUTF15_0479,middle,Chena_R,8.53E-06,1,KLYUTF15,479,
7068,2015,KLYUTF15_0479,middle,Salcha_R,5.35E-05,1,KLYUTF15,479,
7069,2015,KLYUTF15_0479,middle,Goodpaster_R,0.000307081,1,KLYUTF15,479,
7070,2015,KLYUTF15_0479,middle,Beaver_Ck,0.013864481,1,KLYUTF15,479,
7071,2015,KLYUTF15_0479,middle,Chandalar_R,0.000166653,1,KLYUTF15,479,
7072,2015,KLYUTF15_0479,middle,Sheenjek_R,7.86E-05,1,KLYUTF15,479,
7073,2015,KLYUTF15_0479,middle,Coleen_R,1.32E-06,1,KLYUTF15,479,
7074,2015,KLYUTF15_0479,upper,Kandik_R,5.68E-07,1,KLYUTF15,479,
7075,2015,KLYUTF15_0479,upper,Chandindu_R,6.67E-08,1,KLYUTF15,479,
7076,2015,KLYUTF15_0479,upper,Klondike_R,1.24E-08,1,KLYUTF15,479,
7077,2015,KLYUTF15_0479,upper,Porcupine_R,1.80E-06,1,KLYUTF15,479,
7078,2015,KLYUTF15_0479,upper,Stewart_R,0.004612314,1,KLYUTF15,479,
7079,2015,KLYUTF15_0479,upper,Mayo_R,0.000696758,1,KLYUTF15,479,
7080,2015,KLYUTF15_0479,upper,Pelly_R,2.17E-05,1,KLYUTF15,479,
7081,2015,KLYUTF15_0479,upper,Blind_CK,0.000116057,1,KLYUTF15,479,
7082,2015,KLYUTF15_0479,upper,Tincup_Creek,5.26E-08,1,KLYUTF15,479,
7083,2015,KLYUTF15_0479,upper,Yukon_R_Mainstem,3.25E-06,1,KLYUTF15,479,
7084,2015,KLYUTF15_0479,upper,Tatchun_CK,7.91E-06,1,KLYUTF15,479,
7085,2015,KLYUTF15_0479,upper,Nordenskiold_R,1.53E-07,1,KLYUTF15,479,
7086,2015,KLYUTF15_0479,upper,Little_Salmon_R,1.30E-06,1,KLYUTF15,479,
7087,2015,KLYUTF15_0479,upper,Big_Salmon_R,1.27E-07,1,KLYUTF15,479,
7088,2015,KLYUTF15_0479,upper,Nisutlin_R,1.47E-08,1,KLYUTF15,479,
7089,2015,KLYUTF15_0479,upper,Teslin_R,3.69E-05,1,KLYUTF15,479,
7090,2015,KLYUTF15_0479,upper,Morley_R,4.18E-05,1,KLYUTF15,479,
7091,2015,KLYUTF15_0479,upper,Takhini_R,5.03E-05,1,KLYUTF15,479,
7092,2015,KLYUTF15_0479,upper,Whitehorse,0.001829134,1,KLYUTF15,479,
7093,2015,KLYUTF15_0479qc,lower,Andreafsky_R,0.000114403,0,KLYUTF15,479,qc
7094,2015,KLYUTF15_0479qc,lower,Anvik_R,0.000250534,0,KLYUTF15,479,qc
7095,2015,KLYUTF15_0479qc,lower,Nulato_R,9.65E-05,0,KLYUTF15,479,qc
7096,2015,KLYUTF15_0479qc,lower,Gisasa_R,0.24092063,0,KLYUTF15,479,qc
7097,2015,KLYUTF15_0479qc,lower,Kateel_R,0.01180258,0,KLYUTF15,479,qc
7098,2015,KLYUTF15_0479qc,lower,Tozitna_R,0.718538096,0,KLYUTF15,479,qc
7099,2015,KLYUTF15_0479qc,middle,S_Fk_Koyukuk_R,2.26E-05,0,KLYUTF15,479,qc
7100,2015,KLYUTF15_0479qc,middle,Henshaw_Creek,2.16E-07,0,KLYUTF15,479,qc
