tributary_id,year,watershed,raw_production,stream_order,longitude,latitude,production_proportion,production_normalized
10173,2016,Yukon,22.815157306131535,5,536694.2800787906,2076291.9067653376,0.0014250252335065495,0.7992835290562489
7815,2016,Yukon,22.814656169285833,6,-60716.395556647425,1794149.9412978385,0.001424993932707656,0.7992659727264284
7661,2016,Yukon,22.80862900309286,5,2739.627000190754,1771173.4388767714,0.0014246174784147366,0.7990548229806569
7820,2016,Yukon,22.804814683024613,6,-61670.779621757014,1797226.478666934,0.001424379237570153,0.7989211958851172
7834,2016,Yukon,22.8025018179192,6,-63484.71223099862,1798622.8829743965,0.0014242347769778945,0.7988401692693949
1645,2016,Yukon,22.79373744735088,6,-436915.3171346488,1407970.8130194142,0.0014236873580384553,0.798533127027967
5402,2016,Yukon,22.78000849892866,4,-229482.03829656544,1629154.2036584273,0.0014228298536316847,0.7980521607037859
1663,2016,Yukon,22.763798460812993,6,-433984.45075818285,1410663.8126558517,0.001421817381394874,0.797484274350982
7771,2016,Yukon,22.76094472938326,6,-59353.912066864366,1786927.6550658257,0.0014216391385170164,0.7973842995624005
2396,2016,Yukon,22.757270048904786,5,-338038.1407782619,1456335.0339222036,0.0014214096195031155,0.7972555644613631
1671,2016,Yukon,22.757078028801896,6,-433539.3649289122,1411358.1994435857,0.0014213976260073753,0.797248837420062
8378,2016,Yukon,22.750332448038105,4,-7749.056373745856,1863942.0349380434,0.001420976299839246,0.7970125194527533
1670,2016,Yukon,22.748238804945434,6,-432719.0494667085,1411142.0208586613,0.0014208455317627003,0.7969391728429868
2567,2016,Yukon,22.743588411628313,5,-135178.54171969788,1468660.4857774312,0.0014205550701308252,0.7967762555888064
